k,type,score,label
2,Kmeans,0.322412,0
2,Kmeans,0.383039,0
2,Kmeans,0.32528,0
2,Kmeans,0.184507,0
2,Kmeans,0.396973,0
2,Kmeans,0.161879,0
2,Kmeans,-0.148602,1
2,Kmeans,0.411632,0
2,Kmeans,-0.021378,1
2,Kmeans,0.402324,0
2,Kmeans,0.14252,0
2,Kmeans,-0.095724,1
2,Kmeans,0.22537,0
2,Kmeans,-0.02664,1
2,Kmeans,0.374085,0
2,Kmeans,0.330525,0
2,Kmeans,0.349289,0
2,Kmeans,0.291687,0
2,Kmeans,0.36412,0
2,Kmeans,0.338615,0
2,Kmeans,0.343786,0
2,Kmeans,0.397491,0
2,Kmeans,0.417286,0
2,Kmeans,0.104793,0
2,Kmeans,0.076306,1
2,Kmeans,0.249876,0
2,Kmeans,0.265237,0
2,Kmeans,0.260583,0
2,Kmeans,0.268208,0
2,Kmeans,0.398432,0
2,Kmeans,-0.069914,1
2,Kmeans,0.409424,0
2,Kmeans,0.395064,0
2,Kmeans,0.269673,0
2,Kmeans,0.285479,0
2,Kmeans,0.04592,1
2,Kmeans,-0.025161,1
2,Kmeans,0.332868,0
2,Kmeans,0.426966,0
2,Kmeans,-0.038564,1
2,Kmeans,0.215059,0
2,Kmeans,0.016049,1
2,Kmeans,0.096447,0
2,Kmeans,0.35742,0
2,Kmeans,-0.012284,1
2,Kmeans,0.318842,0
2,Kmeans,-0.133268,1
2,Kmeans,0.268553,0
2,Kmeans,0.175443,0
2,Kmeans,0.185092,0
2,Kmeans,0.310226,0
2,Kmeans,0.06328,0
2,Kmeans,-0.058516,1
2,Kmeans,0.28897,0
2,Kmeans,0.343584,0
2,Kmeans,0.432116,0
2,Kmeans,0.361006,0
2,Kmeans,0.383542,0
2,Kmeans,0.219251,0
2,Kmeans,0.184616,0
2,Kmeans,0.158529,1
2,Kmeans,0.136414,0
2,Kmeans,0.088955,0
2,Kmeans,0.15931,1
2,Kmeans,-0.020349,1
2,Kmeans,0.419204,0
2,Kmeans,0.338674,0
2,Kmeans,0.411986,0
2,Kmeans,0.357094,0
2,Kmeans,0.294934,0
2,Kmeans,0.36008,0
2,Kmeans,0.406743,0
2,Kmeans,0.040698,1
2,Kmeans,0.304853,0
2,Kmeans,0.10646,1
2,Kmeans,0.213258,0
2,Kmeans,0.117145,0
2,Kmeans,0.328304,0
2,Kmeans,0.274802,0
2,Kmeans,0.317133,0
2,Kmeans,0.134529,0
2,Kmeans,0.338623,0
2,Kmeans,0.247974,0
2,Kmeans,0.337714,0
2,Kmeans,0.227258,0
2,Kmeans,0.03233,1
2,Kmeans,0.401526,0
2,Kmeans,0.225297,0
2,Kmeans,0.287541,0
2,Kmeans,0.285551,0
2,Kmeans,0.320532,0
2,Kmeans,0.080282,1
2,Kmeans,0.111314,1
2,Kmeans,0.252189,0
2,Kmeans,0.217167,0
2,Kmeans,0.231655,0
2,Kmeans,-0.158626,1
2,Kmeans,0.330647,0
2,Kmeans,-0.052877,1
2,Kmeans,0.165409,0
2,Kmeans,0.122027,1
2,Kmeans,0.290266,0
2,Kmeans,-0.001132,1
2,Kmeans,0.210515,0
2,Kmeans,0.078981,1
2,Kmeans,-0.064959,1
2,Kmeans,0.228405,0
2,Kmeans,0.035765,1
2,Kmeans,0.259248,0
2,Kmeans,0.294409,0
2,Kmeans,0.158855,0
2,Kmeans,0.378879,0
2,Kmeans,0.209635,0
2,Kmeans,-0.123422,1
2,Kmeans,-0.171368,1
2,Kmeans,0.034787,1
2,Kmeans,0.212249,0
2,Kmeans,0.134664,1
2,Kmeans,0.197834,0
2,Kmeans,0.252171,0
2,Kmeans,0.156672,0
2,Kmeans,-0.035134,1
2,Kmeans,0.194714,0
2,Kmeans,0.283723,0
2,Kmeans,0.356932,0
2,Kmeans,0.301956,0
2,Kmeans,0.325346,0
2,Kmeans,0.292637,0
2,Kmeans,0.357282,0
2,Kmeans,0.306595,0
2,Kmeans,0.389483,0
2,Kmeans,0.400196,0
2,Kmeans,0.366148,0
2,Kmeans,0.382103,0
2,Kmeans,-0.116128,1
2,Kmeans,0.267093,0
2,Kmeans,0.329925,0
2,Kmeans,0.267489,0
2,Kmeans,0.045971,1
2,Kmeans,0.057272,1
2,Kmeans,0.273652,0
2,Kmeans,0.401154,0
2,Kmeans,-0.03213,1
2,Kmeans,0.033987,1
2,Kmeans,-0.095041,1
2,Kmeans,0.211651,1
2,Kmeans,-0.024884,1
2,Kmeans,0.08719,1
2,Kmeans,0.373658,0
2,Kmeans,0.328306,0
2,Kmeans,0.216375,0
2,Kmeans,0.354186,0
2,Kmeans,0.231807,0
2,Kmeans,0.315225,0
2,Kmeans,0.133888,0
2,Kmeans,-0.047586,1
2,Kmeans,0.35521,0
2,Kmeans,0.238052,0
2,Kmeans,0.002947,1
2,Kmeans,0.405834,0
2,Kmeans,0.031711,1
2,Kmeans,0.326452,0
2,Kmeans,0.275675,0
2,Kmeans,0.218144,0
2,Kmeans,0.367973,0
2,Kmeans,0.391731,0
2,Kmeans,0.164874,0
2,Kmeans,0.337506,0
2,Kmeans,0.249491,0
2,Kmeans,0.389023,0
2,Kmeans,0.302695,0
2,Kmeans,-0.138574,1
2,Kmeans,0.393764,0
2,Kmeans,0.115686,0
2,Kmeans,0.192995,0
2,Kmeans,0.360459,0
2,Kmeans,0.25684,0
2,Kmeans,0.26534,0
2,Kmeans,0.082898,1
2,Kmeans,0.215317,0
2,Kmeans,0.282859,0
2,Kmeans,0.392216,0
2,Kmeans,0.429235,0
2,Kmeans,0.213232,0
2,Kmeans,0.04004,1
2,Kmeans,0.37458,0
2,Kmeans,0.393733,0
2,Kmeans,-0.055099,1
2,Kmeans,0.1948,0
2,Kmeans,0.021852,1
2,Kmeans,0.315102,0
2,Kmeans,0.129191,1
2,Kmeans,-0.064814,1
2,Kmeans,0.296466,0
2,Kmeans,0.116623,0
2,Kmeans,0.116403,1
2,Kmeans,0.375754,0
2,Kmeans,0.283635,0
2,Kmeans,0.281919,0
2,Kmeans,-0.141716,1
2,Kmeans,0.276094,0
2,Kmeans,0.38132,0
2,Kmeans,0.010617,1
2,Kmeans,-0.082335,1
2,Kmeans,0.439133,0
2,Kmeans,0.170106,1
2,Kmeans,0.271777,0
2,Kmeans,0.410525,0
2,Kmeans,0.253735,0
2,Kmeans,-0.125707,1
2,Kmeans,-0.096726,1
2,Kmeans,0.26424,0
2,Kmeans,-0.007135,1
2,Kmeans,0.049795,1
2,Kmeans,0.207926,0
2,Kmeans,0.290959,0
2,Kmeans,0.006675,1
2,Kmeans,0.328323,0
2,Kmeans,0.014886,1
2,Kmeans,0.311203,0
2,Kmeans,0.194458,0
2,Kmeans,0.322014,0
2,Kmeans,-0.152905,1
2,Kmeans,0.426738,0
2,Kmeans,0.376116,0
2,Kmeans,-0.079883,1
2,Kmeans,-0.148963,1
2,Kmeans,0.374519,0
2,Kmeans,0.300703,0
2,Kmeans,0.132782,0
2,Kmeans,0.14716,1
2,Kmeans,0.190337,1
2,Kmeans,-0.120954,1
2,Kmeans,0.381847,0
2,Kmeans,0.2318,0
2,Kmeans,0.412265,0
2,Kmeans,0.092622,1
2,Kmeans,0.201604,0
2,Kmeans,-0.069917,1
2,Kmeans,0.070386,1
2,Kmeans,0.158029,0
2,Kmeans,0.297214,0
2,Kmeans,0.219466,0
2,Kmeans,0.077623,1
2,Kmeans,0.246212,0
2,Kmeans,0.166338,1
2,Kmeans,-0.105517,1
2,Kmeans,0.145777,1
2,Kmeans,0.435188,0
2,Kmeans,0.294938,0
2,Kmeans,0.259487,0
2,Kmeans,0.407669,0
2,Kmeans,0.111655,1
2,Kmeans,0.283103,0
2,Kmeans,0.412906,0
2,Kmeans,0.448565,0
2,Kmeans,0.393849,0
2,Kmeans,0.061204,1
2,Kmeans,0.022985,1
2,Kmeans,-0.017926,1
2,Kmeans,0.400805,0
2,Kmeans,0.37953,0
2,Kmeans,0.266611,0
2,Kmeans,0.409679,0
2,Kmeans,0.032394,1
2,Kmeans,0.009631,1
2,Kmeans,-0.138079,1
2,Kmeans,-0.055833,1
2,Kmeans,0.427989,0
2,Kmeans,0.214496,0
2,Kmeans,0.299678,0
2,Kmeans,0.363486,0
2,Kmeans,0.366796,0
2,Kmeans,0.27361,0
2,Kmeans,0.271186,0
2,Kmeans,0.179253,0
2,Kmeans,-0.118455,1
2,Kmeans,0.043284,1
2,Kmeans,0.308576,0
2,Kmeans,0.03174,1
2,Kmeans,-0.009207,1
2,Kmeans,0.436765,0
2,Kmeans,0.238495,0
2,Kmeans,0.025404,1
2,Kmeans,0.40346,0
2,Kmeans,0.152421,0
2,Kmeans,0.16153,0
2,Kmeans,0.352205,0
2,Kmeans,0.26454,0
2,Kmeans,0.367237,0
2,Kmeans,0.336353,0
2,Kmeans,0.099512,0
2,Kmeans,0.01722,1
2,Kmeans,0.060793,1
2,Kmeans,-0.168799,1
2,Kmeans,0.348241,0
2,Kmeans,0.252287,0
2,Kmeans,0.266731,0
2,Kmeans,0.112993,0
2,Kmeans,0.266295,0
2,Kmeans,0.287528,0
2,Kmeans,0.369118,0
2,Kmeans,0.108427,1
2,Kmeans,-0.119719,1
2,Kmeans,0.400001,0
2,Kmeans,0.099001,1
2,Kmeans,0.331294,0
2,Kmeans,0.301376,0
2,Kmeans,0.378782,0
2,Kmeans,0.332923,0
2,Kmeans,0.394864,0
2,Kmeans,0.444331,0
2,Kmeans,0.225819,0
2,Kmeans,0.039398,1
2,Kmeans,0.151456,0
2,Kmeans,0.365487,0
2,Kmeans,0.303239,0
2,Kmeans,0.018953,1
2,Kmeans,0.192389,1
2,Kmeans,0.399318,0
2,Kmeans,-0.056187,1
2,Kmeans,-0.041214,1
2,Kmeans,-0.136087,1
2,Kmeans,0.126523,1
2,Kmeans,0.239059,0
2,Kmeans,0.26089,0
2,Kmeans,0.260194,0
2,Kmeans,-0.088568,1
2,Kmeans,0.046849,1
2,Kmeans,0.128501,0
2,Kmeans,-0.017375,1
2,Kmeans,0.243197,0
2,Kmeans,0.315366,0
2,Kmeans,0.176143,0
2,Kmeans,0.152226,1
2,Kmeans,0.37804,0
2,Kmeans,-0.146006,1
2,Kmeans,0.221471,0
2,Kmeans,0.332731,0
2,Kmeans,0.265898,0
2,Kmeans,0.351538,0
2,Kmeans,-0.053222,1
2,Kmeans,0.150591,1
2,Kmeans,0.378074,0
2,Kmeans,0.086486,0
2,Kmeans,-0.076339,1
2,Kmeans,0.235511,0
2,Kmeans,-0.121349,1
2,Kmeans,0.136492,0
2,Kmeans,0.42856,0
2,Kmeans,0.207556,0
2,Kmeans,0.30346,0
2,Kmeans,0.315589,0
2,Kmeans,0.361495,0
2,Kmeans,-0.108958,1
2,Kmeans,0.051251,1
2,Kmeans,-0.021117,1
2,Kmeans,0.393565,0
2,Kmeans,0.385744,0
2,Kmeans,0.398646,0
2,Kmeans,0.278059,0
2,Kmeans,0.402356,0
2,Kmeans,-0.126454,1
2,Kmeans,0.303986,0
2,Kmeans,0.257712,0
2,Kmeans,0.225103,0
2,Kmeans,-0.171774,1
2,Kmeans,0.315669,0
2,Kmeans,0.443933,0
2,Kmeans,0.238367,0
2,Kmeans,0.179748,0
2,Kmeans,0.452709,0
2,Kmeans,0.40201,0
2,Kmeans,0.304589,0
2,Kmeans,0.336944,0
2,Kmeans,0.355196,0
2,Kmeans,-0.03259,1
2,Kmeans,0.36516,0
2,Kmeans,0.008677,1
2,Kmeans,0.317883,0
2,Kmeans,0.062503,1
2,Kmeans,0.387333,0
2,Kmeans,0.139189,1
2,Kmeans,0.317652,0
2,Kmeans,0.016842,1
2,Kmeans,0.275773,0
2,Kmeans,0.365706,0
2,Kmeans,0.379666,0
2,Kmeans,0.330655,0
2,Kmeans,0.398809,0
2,Kmeans,-0.09833,1
2,Kmeans,0.391914,0
2,Kmeans,0.259672,0
2,Kmeans,0.443239,0
2,Kmeans,0.196325,0
2,Kmeans,0.231571,0
2,Kmeans,0.369184,0
2,Kmeans,0.212976,0
2,Kmeans,0.352423,0
2,Kmeans,0.14575,1
2,Kmeans,0.249489,0
2,Kmeans,0.339753,0
2,Kmeans,-0.019158,1
2,Kmeans,0.343868,0
2,Kmeans,0.009552,1
2,Kmeans,0.375082,0
2,Kmeans,0.309378,0
2,Kmeans,0.292241,0
2,Kmeans,-0.145599,1
2,Kmeans,0.306363,0
2,Kmeans,0.35361,0
2,Kmeans,0.066799,1
2,Kmeans,-0.11314,1
2,Kmeans,0.265985,0
2,Kmeans,0.007327,1
2,Kmeans,0.171383,0
2,Kmeans,0.078844,1
2,Kmeans,0.406146,0
2,Kmeans,-0.141946,1
2,Kmeans,-0.083342,1
2,Kmeans,0.25685,0
2,Kmeans,-0.120414,1
2,Kmeans,0.174136,0
2,Kmeans,0.434934,0
2,Kmeans,0.045542,1
2,Kmeans,0.291608,0
2,Kmeans,0.396745,0
2,Kmeans,-0.147343,1
2,Kmeans,0.131732,1
2,Kmeans,0.337121,0
2,Kmeans,0.270749,0
2,Kmeans,0.439535,0
2,Kmeans,-0.1297,1
2,Kmeans,0.289807,0
2,Kmeans,0.302976,0
2,Kmeans,0.168406,0
2,Kmeans,0.415401,0
2,Kmeans,-0.059727,1
2,Kmeans,0.395443,0
2,Kmeans,0.421705,0
2,Kmeans,0.334315,0
2,Kmeans,0.353082,0
2,Kmeans,0.05899,1
2,Kmeans,0.197044,0
2,Kmeans,-0.143486,1
2,Kmeans,0.176692,1
2,Kmeans,0.126447,1
2,Kmeans,0.1268,0
2,Kmeans,0.292158,0
2,Kmeans,-0.079306,1
2,Kmeans,0.339292,0
2,Kmeans,0.350109,0
2,Kmeans,0.21897,0
2,Kmeans,0.254988,0
2,Kmeans,-0.045466,1
2,Kmeans,0.256066,0
2,Kmeans,-0.060412,1
2,Kmeans,0.070644,1
2,Kmeans,0.316937,0
2,Kmeans,0.2705,0
2,Kmeans,0.057397,1
2,Kmeans,0.402412,0
2,Kmeans,0.243768,0
2,Kmeans,0.243818,0
2,Kmeans,0.325925,0
2,Kmeans,0.13164,1
2,Kmeans,0.290519,0
2,Kmeans,0.036045,1
2,Kmeans,0.017523,1
2,Kmeans,0.222968,0
2,Kmeans,0.368705,0
2,Kmeans,0.15782,1
2,Kmeans,0.329804,0
2,Kmeans,-0.069959,1
2,Kmeans,0.12968,0
2,Kmeans,0.077077,1
2,Kmeans,0.302934,0
2,Kmeans,0.239094,0
2,Kmeans,0.224295,0
2,Kmeans,0.110721,0
2,Kmeans,-0.038467,1
2,Kmeans,0.380338,0
2,Kmeans,0.326581,0
2,Kmeans,0.376241,0
2,Kmeans,0.182436,0
2,Kmeans,0.340251,0
2,Kmeans,0.065037,1
2,Kmeans,0.000238,1
2,Kmeans,0.378331,0
2,Kmeans,0.074647,1
2,Kmeans,0.374311,0
2,Kmeans,0.445715,0
2,Kmeans,-0.061913,1
2,Kmeans,0.072611,1
2,Kmeans,0.152731,1
2,Kmeans,0.296904,0
2,Kmeans,0.410529,0
2,Kmeans,0.162,0
2,Kmeans,0.31275,0
2,Kmeans,0.208789,0
2,Kmeans,0.386727,0
2,Kmeans,0.258833,0
2,Kmeans,0.39079,0
2,Kmeans,0.256811,0
2,Kmeans,0.39897,0
2,Kmeans,-0.172124,1
2,Kmeans,0.394725,0
2,Kmeans,0.332309,0
2,Kmeans,0.252033,0
2,Kmeans,0.39747,0
2,Kmeans,0.157395,1
2,Kmeans,0.139133,1
2,Kmeans,0.246211,0
2,Kmeans,0.320821,0
2,Kmeans,-0.114749,1
2,Kmeans,-0.140353,1
2,Kmeans,0.084494,1
2,Kmeans,0.353686,0
2,Kmeans,0.037143,1
2,Kmeans,0.127091,0
2,Kmeans,0.28634,0
2,Kmeans,0.285987,0
2,Kmeans,-0.104191,1
2,Kmeans,0.061658,1
2,Kmeans,0.344879,0
2,Kmeans,0.144205,1
2,Kmeans,0.066007,1
2,Kmeans,0.390317,0
2,Kmeans,0.215456,1
2,Kmeans,0.03921,1
2,Kmeans,0.218319,0
2,Kmeans,0.294062,0
2,Kmeans,0.33268,0
2,Kmeans,0.343801,0
2,Kmeans,0.261234,0
2,Kmeans,0.114724,0
2,Kmeans,0.376095,0
2,Kmeans,0.270312,0
2,Kmeans,0.341252,0
2,Kmeans,0.221178,0
2,Kmeans,0.142315,1
2,Kmeans,0.1372,1
2,Kmeans,-0.054246,1
2,Kmeans,0.44086,0
2,Kmeans,0.285006,0
2,Kmeans,0.410371,0
2,Kmeans,0.132108,0
2,Kmeans,-0.099319,1
2,Kmeans,0.195779,1
2,Kmeans,0.366345,0
2,Kmeans,0.0437,1
2,Kmeans,-0.122296,1
2,Kmeans,-0.143245,1
2,Kmeans,0.047545,1
2,Kmeans,0.321161,0
2,Kmeans,0.331176,0
2,Kmeans,0.395876,0
2,Kmeans,-0.088273,1
2,Kmeans,0.382158,0
2,Kmeans,0.138308,1
2,Kmeans,-0.151603,1
2,Kmeans,0.2194,0
2,Kmeans,-0.158334,1
2,Kmeans,0.174611,0
2,Kmeans,0.20124,0
2,Kmeans,0.220036,0
2,Kmeans,0.409036,0
2,Kmeans,0.084607,0
2,Kmeans,0.357416,0
2,Kmeans,-0.073559,1
2,Kmeans,0.167307,0
2,Kmeans,0.385487,0
2,Kmeans,0.308981,0
2,Kmeans,0.259806,0
2,Kmeans,0.302563,0
2,Kmeans,0.1825,0
2,Kmeans,0.358044,0
2,Kmeans,0.380591,0
2,Kmeans,0.342153,0
2,Kmeans,0.428937,0
2,Kmeans,0.390053,0
2,Kmeans,-0.07006,1
2,Kmeans,-0.086163,1
2,Kmeans,0.353823,0
2,Kmeans,0.189843,0
2,Kmeans,0.172722,1
2,Kmeans,0.3286,0
2,Kmeans,0.189719,0
2,Kmeans,0.382052,0
2,Kmeans,0.40429,0
2,Kmeans,0.132237,1
2,Kmeans,0.20533,0
2,Kmeans,-0.116036,1
2,Kmeans,0.347965,0
2,Kmeans,0.384537,0
2,Kmeans,0.204445,0
2,Kmeans,0.005214,1
2,Kmeans,0.251915,0
2,Kmeans,0.371606,0
2,Kmeans,0.211165,0
2,Kmeans,0.411717,0
2,Kmeans,0.233912,0
2,Kmeans,0.381705,0
2,Kmeans,0.173704,0
2,Kmeans,-0.066107,1
2,Kmeans,0.084631,0
2,Kmeans,0.281371,0
2,Kmeans,-0.0435,1
2,Kmeans,0.00859,1
2,Kmeans,0.261008,0
2,Kmeans,0.385656,0
2,Kmeans,0.328155,0
2,Kmeans,0.249192,0
2,Kmeans,-0.055154,1
2,Kmeans,-0.048928,1
2,Kmeans,-0.154975,1
2,Kmeans,0.300263,0
2,Kmeans,-0.054636,1
2,Kmeans,0.281594,0
2,Kmeans,0.007868,1
2,Kmeans,0.185119,0
2,Kmeans,0.444291,0
2,Kmeans,0.114418,1
2,Kmeans,0.375164,0
2,Kmeans,0.033132,1
2,Kmeans,0.256273,0
2,Kmeans,0.127813,1
2,Kmeans,0.083765,1
2,Kmeans,-0.136555,1
2,Kmeans,0.367878,0
2,Kmeans,-0.109406,1
2,Kmeans,0.182052,0
2,Kmeans,0.310666,0
2,Kmeans,0.349686,0
2,Kmeans,0.402468,0
2,Kmeans,0.264528,0
2,Kmeans,0.35325,0
2,Kmeans,0.072037,1
2,Kmeans,0.140316,1
2,Kmeans,0.208892,0
2,Kmeans,0.202178,1
2,Kmeans,0.283055,0
2,Kmeans,0.177944,1
2,Kmeans,0.345174,0
2,Kmeans,0.419513,0
2,Kmeans,0.290741,0
2,Kmeans,0.289935,0
2,Kmeans,0.235251,0
2,Kmeans,0.394991,0
2,Kmeans,0.299776,0
2,Kmeans,0.076804,1
2,Kmeans,0.134705,1
2,Kmeans,0.41396,0
2,Kmeans,0.215327,0
2,Kmeans,-0.114584,1
2,Kmeans,0.372586,0
2,Kmeans,0.270068,0
2,Kmeans,-0.137444,1
2,Kmeans,0.257103,0
2,Kmeans,0.184515,0
2,Kmeans,-0.061413,1
2,Kmeans,-0.087408,1
2,Kmeans,0.413384,0
2,Kmeans,0.259833,0
2,Kmeans,0.250643,0
2,Kmeans,0.38418,0
2,Kmeans,-0.046926,1
2,Kmeans,0.330897,0
2,Kmeans,0.302784,0
2,Kmeans,0.272453,0
2,Kmeans,0.139754,1
2,Kmeans,0.37289,0
2,Kmeans,0.372391,0
2,Kmeans,0.383548,0
2,Kmeans,-0.044415,1
2,Kmeans,0.056694,1
2,Kmeans,0.277845,0
2,Kmeans,0.333694,0
2,Kmeans,0.125055,1
2,Kmeans,0.324943,0
2,Kmeans,0.325239,0
2,Kmeans,0.196455,0
2,Kmeans,0.4248,0
2,Kmeans,-0.116298,1
2,Kmeans,-0.042957,1
2,Kmeans,0.059786,1
2,Kmeans,0.202379,1
2,Kmeans,0.129313,0
2,Kmeans,0.130543,1
2,Kmeans,0.351473,0
2,Kmeans,-0.09506,1
2,Kmeans,0.308692,0
2,Kmeans,0.383125,0
2,Kmeans,-0.168022,1
2,Kmeans,0.357634,0
2,Kmeans,0.395133,0
2,Kmeans,0.266943,0
2,Kmeans,0.38915,0
2,Kmeans,0.039611,1
2,Kmeans,-0.17494,1
2,Kmeans,-0.063639,1
2,Kmeans,-0.043569,1
2,Kmeans,0.224407,0
2,Kmeans,0.040333,1
2,Kmeans,-0.000901,1
2,Kmeans,0.342177,0
2,Kmeans,0.019478,1
2,Kmeans,0.36133,0
2,Kmeans,-0.052492,1
2,Kmeans,0.373691,0
2,Kmeans,0.091149,0
2,Kmeans,0.389079,0
2,Kmeans,0.296006,0
2,Kmeans,-0.065888,1
2,Kmeans,0.386029,0
2,Kmeans,0.251764,0
2,Kmeans,0.122406,0
2,Kmeans,0.249677,0
2,Kmeans,0.331782,0
2,Kmeans,-0.022874,1
2,Kmeans,0.438664,0
2,Kmeans,0.343843,0
2,Kmeans,0.177411,0
2,Kmeans,0.261948,0
2,Kmeans,0.074842,1
2,Kmeans,0.322838,0
2,Kmeans,0.302361,0
2,Kmeans,0.388831,0
2,Kmeans,0.263012,0
2,Kmeans,-0.123649,1
2,Kmeans,0.380511,0
2,Kmeans,0.106915,0
2,Kmeans,0.090796,1
2,Kmeans,0.151015,0
2,Kmeans,0.130774,0
2,Kmeans,0.16963,0
2,Kmeans,0.156035,0
2,Kmeans,0.35255,0
2,Kmeans,0.421776,0
2,Kmeans,0.190658,0
2,Kmeans,0.020086,1
2,Kmeans,-0.066254,1
2,Kmeans,0.007999,1
2,Kmeans,0.416985,0
2,Kmeans,0.440759,0
2,Kmeans,0.253836,0
2,Kmeans,0.09385,0
2,Kmeans,0.267459,0
2,Kmeans,-0.082617,1
2,Kmeans,0.372845,0
2,Kmeans,-0.112384,1
2,Kmeans,0.176641,1
2,Kmeans,0.07493,1
2,Kmeans,0.287478,0
2,Kmeans,0.327745,0
2,Kmeans,0.260143,0
2,Kmeans,0.330224,0
2,Kmeans,0.20718,0
2,Kmeans,-0.099791,1
2,Kmeans,0.31847,0
2,Kmeans,0.313109,0
2,Kmeans,0.443761,0
2,Kmeans,0.301267,0
2,Kmeans,0.264732,0
2,Kmeans,0.430743,0
2,Kmeans,0.217621,1
2,Kmeans,0.291428,0
2,Kmeans,0.073464,1
2,Kmeans,-0.145382,1
2,Kmeans,0.361593,0
2,Kmeans,0.375448,0
2,Kmeans,0.16241,0
2,Kmeans,0.347428,0
2,Kmeans,0.073003,1
2,Kmeans,0.360589,0
2,Kmeans,0.38268,0
2,Kmeans,0.145107,0
2,Kmeans,-0.004313,1
2,Kmeans,0.259647,0
2,Kmeans,0.041371,1
2,Kmeans,0.211197,0
2,Kmeans,0.184622,0
2,Kmeans,-0.147418,1
2,Kmeans,0.234208,0
2,Kmeans,0.339547,0
2,Kmeans,0.121085,1
2,Kmeans,0.144101,1
2,Kmeans,0.298247,0
2,Kmeans,0.30064,0
2,Kmeans,0.269728,0
2,Kmeans,0.440447,0
2,Kmeans,0.415698,0
2,Kmeans,0.306732,0
2,Kmeans,0.382719,0
2,Kmeans,0.356426,0
2,Kmeans,0.316865,0
2,Kmeans,0.378803,0
2,Kmeans,0.295503,0
2,Kmeans,0.265904,0
2,Kmeans,0.17814,0
2,Kmeans,0.140615,1
2,Kmeans,0.339167,0
2,Kmeans,0.219197,0
2,Kmeans,0.418859,0
2,Kmeans,0.291839,0
2,Kmeans,0.158653,1
2,Kmeans,0.144105,1
2,Kmeans,-0.044767,1
2,Kmeans,0.157064,0
2,Kmeans,0.394179,0
2,Kmeans,0.313848,0
2,Kmeans,0.01648,1
2,Kmeans,0.113621,1
2,Kmeans,-0.011735,1
2,Kmeans,-0.115014,1
2,Kmeans,0.257232,0
2,Kmeans,-0.020928,1
2,Kmeans,0.250388,0
2,Kmeans,0.123191,0
2,Kmeans,0.397868,0
2,Kmeans,0.059049,1
2,Kmeans,0.303184,0
2,Kmeans,0.308117,0
2,Kmeans,0.303081,0
2,Kmeans,0.183972,0
2,Kmeans,0.068882,1
2,Kmeans,0.220255,0
2,Kmeans,-0.072109,1
2,Kmeans,0.388216,0
2,Kmeans,0.391351,0
2,Kmeans,0.093386,1
2,Kmeans,0.242148,0
2,Kmeans,0.15118,0
2,Kmeans,0.118637,0
2,Kmeans,-0.083331,1
2,Kmeans,0.411237,0
2,Kmeans,0.396898,0
