k,type,score,label
2,Kmeans,0.064433,0
2,Kmeans,0.104838,1
2,Kmeans,0.058358,0
2,Kmeans,0.076631,1
2,Kmeans,0.037543,1
2,Kmeans,0.081988,0
2,Kmeans,0.130872,1
2,Kmeans,0.049291,0
2,Kmeans,0.110883,1
2,Kmeans,0.03514,0
2,Kmeans,0.122091,1
2,Kmeans,0.174193,1
2,Kmeans,0.066284,0
2,Kmeans,0.023856,0
2,Kmeans,0.119038,1
2,Kmeans,0.107147,1
2,Kmeans,0.067942,1
2,Kmeans,0.050903,0
2,Kmeans,0.146298,0
2,Kmeans,0.047923,0
2,Kmeans,0.057701,0
2,Kmeans,0.069387,1
2,Kmeans,0.145287,1
2,Kmeans,0.02671,0
2,Kmeans,0.08706,0
2,Kmeans,0.088687,1
2,Kmeans,0.047187,0
2,Kmeans,0.105185,1
2,Kmeans,0.104356,1
2,Kmeans,0.045746,0
2,Kmeans,0.159083,1
2,Kmeans,0.117699,1
2,Kmeans,0.144385,0
2,Kmeans,0.090909,0
2,Kmeans,0.108375,0
2,Kmeans,0.07035,0
2,Kmeans,0.130508,1
2,Kmeans,0.166126,1
2,Kmeans,0.16613,1
2,Kmeans,0.145347,1
2,Kmeans,0.139124,0
2,Kmeans,0.062591,0
2,Kmeans,0.050926,0
2,Kmeans,0.083038,1
2,Kmeans,0.069428,1
2,Kmeans,0.038768,1
2,Kmeans,0.027438,0
2,Kmeans,0.138187,1
2,Kmeans,0.158926,1
2,Kmeans,0.066342,0
2,Kmeans,0.139405,1
2,Kmeans,0.047709,0
2,Kmeans,0.046657,0
2,Kmeans,-0.010886,0
2,Kmeans,0.152737,1
2,Kmeans,0.073821,0
2,Kmeans,0.100335,1
2,Kmeans,0.101993,1
2,Kmeans,0.103627,0
2,Kmeans,0.125267,1
2,Kmeans,0.103778,1
2,Kmeans,0.134967,0
2,Kmeans,0.070544,1
2,Kmeans,0.044002,0
2,Kmeans,0.135341,1
2,Kmeans,0.108991,1
2,Kmeans,0.1614,1
2,Kmeans,0.0445,0
2,Kmeans,0.119698,0
2,Kmeans,0.150164,1
2,Kmeans,0.090411,0
2,Kmeans,0.052453,0
2,Kmeans,0.148622,1
2,Kmeans,0.110258,1
2,Kmeans,0.090887,0
2,Kmeans,0.079103,1
2,Kmeans,0.151057,1
2,Kmeans,-0.020048,0
2,Kmeans,0.150242,1
2,Kmeans,0.107178,0
2,Kmeans,0.125335,1
2,Kmeans,0.156684,1
2,Kmeans,0.083314,1
2,Kmeans,0.14255,1
2,Kmeans,0.028204,0
2,Kmeans,0.065207,0
2,Kmeans,0.133297,1
2,Kmeans,0.109264,0
2,Kmeans,0.050415,0
2,Kmeans,0.127124,1
2,Kmeans,0.02866,0
2,Kmeans,0.077036,1
2,Kmeans,0.114247,0
2,Kmeans,0.165766,1
2,Kmeans,0.17182,1
2,Kmeans,0.089588,0
2,Kmeans,0.134016,1
2,Kmeans,0.083219,0
2,Kmeans,0.094416,0
2,Kmeans,0.050019,0
2,Kmeans,0.008726,0
2,Kmeans,0.089494,1
2,Kmeans,0.108766,0
2,Kmeans,0.0955,0
2,Kmeans,0.176926,1
2,Kmeans,0.077677,0
2,Kmeans,0.077848,0
2,Kmeans,0.030104,0
2,Kmeans,0.101838,0
2,Kmeans,0.119573,1
2,Kmeans,0.072239,0
2,Kmeans,0.047632,1
2,Kmeans,0.151006,1
2,Kmeans,0.001593,0
2,Kmeans,0.044763,0
2,Kmeans,0.057125,1
2,Kmeans,0.151266,1
2,Kmeans,0.11623,1
2,Kmeans,0.125041,1
2,Kmeans,0.101666,0
2,Kmeans,0.011126,0
2,Kmeans,0.04549,0
2,Kmeans,0.115929,1
2,Kmeans,0.115092,0
2,Kmeans,0.128399,0
2,Kmeans,0.163425,1
2,Kmeans,0.11454,1
2,Kmeans,0.115039,0
2,Kmeans,0.086347,0
2,Kmeans,0.122403,1
2,Kmeans,0.078941,0
2,Kmeans,0.058709,1
2,Kmeans,0.075441,0
2,Kmeans,0.048633,0
2,Kmeans,0.14856,1
2,Kmeans,0.015302,0
2,Kmeans,0.031942,0
2,Kmeans,0.121877,1
2,Kmeans,-0.010994,0
2,Kmeans,0.040418,0
2,Kmeans,0.10379,1
2,Kmeans,0.154593,1
2,Kmeans,0.092902,0
2,Kmeans,0.101013,1
2,Kmeans,0.130506,0
2,Kmeans,0.077904,0
2,Kmeans,0.066681,0
2,Kmeans,0.140224,0
2,Kmeans,0.075672,0
2,Kmeans,0.049364,0
2,Kmeans,0.142961,1
2,Kmeans,0.139293,1
2,Kmeans,0.023708,0
2,Kmeans,0.060307,0
2,Kmeans,0.069641,0
2,Kmeans,0.072674,1
2,Kmeans,0.141526,1
2,Kmeans,0.017921,0
2,Kmeans,0.00741,0
2,Kmeans,0.093537,0
2,Kmeans,0.116332,1
2,Kmeans,0.055406,0
2,Kmeans,0.130862,0
2,Kmeans,0.115856,1
2,Kmeans,0.070515,0
2,Kmeans,0.090023,0
2,Kmeans,0.046684,0
2,Kmeans,0.088174,1
2,Kmeans,0.133666,1
2,Kmeans,0.056416,0
2,Kmeans,-0.013234,0
2,Kmeans,0.141449,1
2,Kmeans,0.103823,1
2,Kmeans,-0.002429,0
2,Kmeans,0.053008,0
2,Kmeans,0.028223,0
2,Kmeans,0.048673,1
2,Kmeans,0.068926,1
2,Kmeans,0.061833,0
2,Kmeans,0.178671,1
2,Kmeans,0.106144,1
2,Kmeans,0.131942,1
2,Kmeans,0.140613,1
2,Kmeans,0.045057,0
2,Kmeans,0.144392,1
2,Kmeans,-0.000713,0
2,Kmeans,0.059538,0
2,Kmeans,0.164403,1
2,Kmeans,0.149313,1
2,Kmeans,0.147144,1
2,Kmeans,0.150222,1
2,Kmeans,0.139829,0
2,Kmeans,-0.032192,0
2,Kmeans,0.072568,0
2,Kmeans,0.110271,0
2,Kmeans,0.057155,0
2,Kmeans,0.065725,1
2,Kmeans,0.035771,0
2,Kmeans,0.004351,0
2,Kmeans,0.150205,1
2,Kmeans,0.051161,0
2,Kmeans,0.127595,1
2,Kmeans,0.148894,1
2,Kmeans,0.084658,1
2,Kmeans,0.148512,1
2,Kmeans,0.110339,1
2,Kmeans,0.1174,1
2,Kmeans,0.072378,1
2,Kmeans,0.157929,1
2,Kmeans,0.109396,1
2,Kmeans,0.167231,1
2,Kmeans,0.053223,1
2,Kmeans,0.028276,0
2,Kmeans,0.105613,0
2,Kmeans,0.090207,0
2,Kmeans,0.058454,0
2,Kmeans,0.12825,1
2,Kmeans,0.063173,0
2,Kmeans,0.042739,0
2,Kmeans,0.138873,1
2,Kmeans,-0.007322,0
2,Kmeans,0.02008,0
2,Kmeans,0.114451,0
2,Kmeans,0.124955,1
2,Kmeans,0.156574,1
2,Kmeans,0.086018,1
2,Kmeans,0.090732,0
2,Kmeans,0.078,1
2,Kmeans,0.114039,0
2,Kmeans,0.086342,0
2,Kmeans,0.048077,1
2,Kmeans,0.108373,1
2,Kmeans,0.096504,0
2,Kmeans,0.062657,0
2,Kmeans,0.181069,1
2,Kmeans,0.046138,0
2,Kmeans,0.064325,1
2,Kmeans,0.144049,0
2,Kmeans,0.083871,1
2,Kmeans,0.155724,1
2,Kmeans,0.119493,1
2,Kmeans,0.168063,1
2,Kmeans,0.062734,0
2,Kmeans,0.136683,1
2,Kmeans,-0.038959,0
2,Kmeans,0.000648,0
2,Kmeans,-0.002821,0
2,Kmeans,0.084181,0
2,Kmeans,0.176028,1
2,Kmeans,0.065154,0
2,Kmeans,0.014972,0
2,Kmeans,0.145086,1
2,Kmeans,0.026456,0
2,Kmeans,0.090359,0
2,Kmeans,0.153962,1
2,Kmeans,0.17921,1
2,Kmeans,0.078609,0
2,Kmeans,0.019252,0
2,Kmeans,0.123172,1
2,Kmeans,0.006093,0
2,Kmeans,0.156519,1
2,Kmeans,0.157047,1
2,Kmeans,0.041065,0
2,Kmeans,0.139149,1
2,Kmeans,0.021884,0
2,Kmeans,0.042706,0
2,Kmeans,0.114504,0
2,Kmeans,0.149305,0
2,Kmeans,0.067308,0
2,Kmeans,0.019619,1
2,Kmeans,0.036003,0
2,Kmeans,0.139378,1
2,Kmeans,0.131106,1
2,Kmeans,0.108782,0
2,Kmeans,0.043043,0
2,Kmeans,0.103428,1
2,Kmeans,0.018212,0
2,Kmeans,0.092489,0
2,Kmeans,0.028428,0
2,Kmeans,0.096192,0
2,Kmeans,0.107211,1
2,Kmeans,0.137506,1
2,Kmeans,0.021328,0
2,Kmeans,0.116662,1
2,Kmeans,0.170644,1
2,Kmeans,-0.006224,0
2,Kmeans,0.033638,0
2,Kmeans,0.155384,1
2,Kmeans,0.139207,1
2,Kmeans,0.071069,0
2,Kmeans,0.079474,0
2,Kmeans,-0.008573,0
2,Kmeans,0.04939,0
2,Kmeans,0.15142,1
2,Kmeans,0.120799,1
2,Kmeans,0.162234,1
2,Kmeans,-0.005605,0
2,Kmeans,0.105998,0
2,Kmeans,0.149504,1
2,Kmeans,0.072131,0
2,Kmeans,0.120855,1
2,Kmeans,0.13822,1
2,Kmeans,0.056552,0
2,Kmeans,0.067904,0
2,Kmeans,0.0884,1
2,Kmeans,0.071613,0
2,Kmeans,0.076332,1
2,Kmeans,0.02681,0
2,Kmeans,0.07562,0
2,Kmeans,0.062771,1
2,Kmeans,0.022279,1
2,Kmeans,0.014032,0
2,Kmeans,0.120068,1
2,Kmeans,0.142038,1
2,Kmeans,0.084212,0
2,Kmeans,0.1748,1
2,Kmeans,0.056818,0
2,Kmeans,0.058882,0
2,Kmeans,0.000847,0
2,Kmeans,0.162101,1
2,Kmeans,0.172936,1
2,Kmeans,0.14634,1
2,Kmeans,0.112061,1
2,Kmeans,0.077754,1
2,Kmeans,0.109699,0
2,Kmeans,0.155711,1
2,Kmeans,0.050684,1
2,Kmeans,0.165176,1
2,Kmeans,0.078025,1
2,Kmeans,0.006421,0
2,Kmeans,0.000576,0
2,Kmeans,0.149218,1
2,Kmeans,0.167387,1
2,Kmeans,0.038019,0
2,Kmeans,0.022529,0
2,Kmeans,0.071526,0
2,Kmeans,0.133802,1
2,Kmeans,0.080607,0
2,Kmeans,0.07956,0
2,Kmeans,0.098784,0
2,Kmeans,0.047615,0
2,Kmeans,0.176596,1
2,Kmeans,0.067303,0
2,Kmeans,0.082825,0
2,Kmeans,0.065172,0
2,Kmeans,0.072716,0
2,Kmeans,0.060805,0
2,Kmeans,0.060709,0
2,Kmeans,0.091509,0
2,Kmeans,0.102689,0
2,Kmeans,0.127532,1
2,Kmeans,0.08087,1
2,Kmeans,0.152881,1
2,Kmeans,0.056181,0
2,Kmeans,0.107583,0
2,Kmeans,0.142573,1
2,Kmeans,0.121064,1
2,Kmeans,0.060615,0
2,Kmeans,0.154994,1
2,Kmeans,0.180532,1
2,Kmeans,0.098096,0
2,Kmeans,0.098898,0
2,Kmeans,0.116054,1
2,Kmeans,0.030169,0
2,Kmeans,0.083643,0
2,Kmeans,0.070011,0
2,Kmeans,0.009789,1
2,Kmeans,0.126089,1
2,Kmeans,0.01314,0
2,Kmeans,0.048409,0
2,Kmeans,0.159756,1
2,Kmeans,0.112837,1
2,Kmeans,0.004924,0
2,Kmeans,0.120902,1
2,Kmeans,0.084538,0
2,Kmeans,0.167557,1
2,Kmeans,0.034586,0
2,Kmeans,0.055586,0
2,Kmeans,0.128346,1
2,Kmeans,0.100409,1
2,Kmeans,-0.009185,0
2,Kmeans,0.071416,1
2,Kmeans,0.094687,1
2,Kmeans,0.048785,0
2,Kmeans,0.019415,0
2,Kmeans,0.116405,1
2,Kmeans,0.068438,0
2,Kmeans,0.147515,1
2,Kmeans,0.056583,0
2,Kmeans,0.029555,0
2,Kmeans,0.036616,1
2,Kmeans,0.074604,0
2,Kmeans,0.104536,0
2,Kmeans,0.130266,1
2,Kmeans,0.024068,1
2,Kmeans,0.089518,1
2,Kmeans,0.121818,1
2,Kmeans,0.152794,1
2,Kmeans,0.168454,1
2,Kmeans,0.009843,0
2,Kmeans,0.058697,0
2,Kmeans,0.152193,1
2,Kmeans,0.118445,1
2,Kmeans,0.176254,1
2,Kmeans,0.123062,1
2,Kmeans,0.101311,0
2,Kmeans,0.074835,1
2,Kmeans,0.158288,1
2,Kmeans,0.07838,0
2,Kmeans,0.056117,0
2,Kmeans,0.051258,1
2,Kmeans,0.06962,0
2,Kmeans,0.1211,0
2,Kmeans,0.168869,1
2,Kmeans,0.16462,1
2,Kmeans,0.060365,0
2,Kmeans,0.12075,1
2,Kmeans,0.109206,0
2,Kmeans,0.11411,0
2,Kmeans,0.069772,1
2,Kmeans,0.155987,1
2,Kmeans,0.122949,0
2,Kmeans,0.059466,0
2,Kmeans,0.046613,1
2,Kmeans,0.0873,0
2,Kmeans,0.040019,0
2,Kmeans,0.093718,0
2,Kmeans,0.152026,1
2,Kmeans,0.062398,0
2,Kmeans,-0.017815,0
2,Kmeans,0.080262,0
2,Kmeans,0.057046,0
2,Kmeans,0.070692,0
2,Kmeans,0.059282,1
2,Kmeans,0.063266,0
2,Kmeans,0.01082,0
2,Kmeans,0.072646,0
2,Kmeans,0.099755,1
2,Kmeans,0.074975,1
2,Kmeans,0.128841,1
2,Kmeans,0.017459,0
2,Kmeans,0.053514,0
2,Kmeans,0.074303,0
2,Kmeans,0.133289,1
2,Kmeans,-0.024143,0
2,Kmeans,0.105264,0
2,Kmeans,0.081088,1
2,Kmeans,0.123233,1
2,Kmeans,0.146209,1
2,Kmeans,0.053472,0
2,Kmeans,0.034263,0
2,Kmeans,0.065842,0
2,Kmeans,0.101934,0
2,Kmeans,0.018659,0
2,Kmeans,0.156619,1
2,Kmeans,0.052453,0
2,Kmeans,0.083431,1
2,Kmeans,0.123825,1
2,Kmeans,0.028397,0
2,Kmeans,0.000879,0
2,Kmeans,0.022963,0
2,Kmeans,0.148327,0
2,Kmeans,0.025752,0
2,Kmeans,0.128851,0
2,Kmeans,0.004166,0
2,Kmeans,0.153013,1
2,Kmeans,0.152,1
2,Kmeans,0.072266,0
2,Kmeans,0.062014,0
2,Kmeans,0.04731,0
2,Kmeans,0.056723,0
2,Kmeans,0.03589,0
2,Kmeans,0.026462,0
2,Kmeans,0.109655,1
2,Kmeans,0.125947,1
2,Kmeans,0.074929,0
2,Kmeans,0.085377,0
2,Kmeans,0.145741,1
2,Kmeans,0.060371,0
2,Kmeans,0.021601,0
2,Kmeans,0.158256,1
2,Kmeans,0.110184,1
2,Kmeans,0.09086,0
2,Kmeans,0.149819,1
2,Kmeans,0.127078,1
2,Kmeans,0.171377,1
2,Kmeans,0.092237,0
2,Kmeans,0.1121,0
2,Kmeans,0.014661,0
2,Kmeans,0.159897,1
2,Kmeans,0.059533,0
2,Kmeans,0.05324,0
2,Kmeans,0.140972,1
2,Kmeans,0.100107,0
2,Kmeans,0.162737,1
2,Kmeans,0.121122,1
2,Kmeans,0.157305,1
2,Kmeans,0.019566,0
2,Kmeans,0.096876,0
2,Kmeans,0.084717,0
2,Kmeans,0.020702,0
2,Kmeans,0.136665,1
2,Kmeans,0.092453,0
2,Kmeans,0.09361,1
2,Kmeans,0.172662,1
2,Kmeans,0.057788,1
2,Kmeans,0.049298,1
2,Kmeans,0.003017,0
2,Kmeans,0.087803,0
2,Kmeans,0.120109,1
2,Kmeans,0.10298,0
2,Kmeans,0.063853,0
2,Kmeans,0.005211,0
2,Kmeans,0.042851,0
2,Kmeans,0.066268,0
2,Kmeans,0.074944,0
2,Kmeans,0.075942,1
2,Kmeans,0.078956,0
2,Kmeans,0.105856,0
2,Kmeans,0.015986,0
2,Kmeans,0.107021,0
2,Kmeans,0.122755,1
2,Kmeans,0.057209,0
2,Kmeans,0.048575,0
2,Kmeans,0.121013,1
2,Kmeans,0.064401,1
2,Kmeans,0.060133,0
2,Kmeans,0.078163,0
2,Kmeans,0.141586,1
2,Kmeans,0.07517,0
2,Kmeans,0.071638,0
2,Kmeans,0.034187,0
2,Kmeans,0.140633,1
2,Kmeans,0.147677,1
2,Kmeans,0.039981,0
2,Kmeans,0.1399,1
2,Kmeans,0.099553,0
2,Kmeans,0.106058,0
2,Kmeans,0.112427,0
2,Kmeans,0.033341,0
2,Kmeans,0.065638,1
2,Kmeans,0.130987,0
2,Kmeans,0.068138,0
2,Kmeans,0.008477,0
2,Kmeans,0.020719,0
2,Kmeans,0.019903,0
2,Kmeans,0.1313,1
2,Kmeans,0.005949,1
2,Kmeans,0.101333,0
2,Kmeans,0.100463,0
2,Kmeans,0.033426,0
2,Kmeans,0.026382,1
2,Kmeans,0.166221,1
2,Kmeans,0.142697,1
2,Kmeans,0.071485,0
2,Kmeans,0.018095,0
2,Kmeans,0.100559,1
2,Kmeans,0.060307,1
2,Kmeans,0.065222,0
2,Kmeans,0.015337,0
2,Kmeans,0.03818,1
2,Kmeans,0.151052,1
2,Kmeans,0.120424,1
2,Kmeans,0.145323,1
2,Kmeans,0.139649,1
2,Kmeans,0.046352,1
2,Kmeans,0.040829,0
2,Kmeans,0.060719,0
2,Kmeans,0.080942,1
2,Kmeans,0.08957,0
2,Kmeans,0.064099,0
2,Kmeans,0.101802,0
2,Kmeans,0.091129,0
2,Kmeans,0.176142,1
2,Kmeans,0.098976,0
2,Kmeans,0.101901,0
2,Kmeans,0.037916,0
2,Kmeans,0.113725,0
2,Kmeans,0.101816,0
2,Kmeans,0.16546,1
2,Kmeans,0.11369,0
2,Kmeans,0.025134,1
2,Kmeans,0.115654,1
2,Kmeans,0.026453,0
2,Kmeans,0.089734,0
2,Kmeans,0.094843,0
2,Kmeans,0.148661,1
2,Kmeans,0.144207,1
2,Kmeans,0.008312,0
2,Kmeans,0.166326,1
2,Kmeans,0.040039,0
2,Kmeans,0.001526,0
2,Kmeans,0.126949,0
2,Kmeans,0.084469,1
2,Kmeans,0.072325,0
2,Kmeans,0.151424,1
2,Kmeans,0.068915,0
2,Kmeans,-0.033092,0
2,Kmeans,0.12789,1
2,Kmeans,0.04383,1
2,Kmeans,0.074586,0
2,Kmeans,0.050119,1
2,Kmeans,0.120956,1
2,Kmeans,0.037441,0
2,Kmeans,0.100049,1
2,Kmeans,0.056474,0
2,Kmeans,0.039793,1
2,Kmeans,0.158724,1
2,Kmeans,0.083569,0
2,Kmeans,0.088013,0
2,Kmeans,0.103607,0
2,Kmeans,0.158742,1
2,Kmeans,0.013419,0
2,Kmeans,0.062704,1
2,Kmeans,0.037296,0
2,Kmeans,0.17216,1
2,Kmeans,0.146535,1
2,Kmeans,0.098316,0
2,Kmeans,0.08826,0
2,Kmeans,0.139026,1
2,Kmeans,0.130703,1
2,Kmeans,0.04556,0
2,Kmeans,0.047508,1
2,Kmeans,0.152873,1
2,Kmeans,0.054931,1
2,Kmeans,0.055121,0
2,Kmeans,0.063808,1
2,Kmeans,0.089741,0
2,Kmeans,0.042179,0
2,Kmeans,0.128333,1
2,Kmeans,0.077077,0
2,Kmeans,0.037834,0
2,Kmeans,0.150142,1
2,Kmeans,0.033059,0
2,Kmeans,0.022407,0
2,Kmeans,0.053099,0
2,Kmeans,0.060501,0
2,Kmeans,0.014228,0
2,Kmeans,0.036036,0
2,Kmeans,0.011703,0
2,Kmeans,0.033155,1
2,Kmeans,0.080314,0
2,Kmeans,0.071835,1
2,Kmeans,0.135138,1
2,Kmeans,0.077135,0
2,Kmeans,0.128243,0
2,Kmeans,0.038883,0
2,Kmeans,0.028733,0
2,Kmeans,0.172228,1
2,Kmeans,0.09113,0
2,Kmeans,0.022273,0
2,Kmeans,0.123211,1
2,Kmeans,0.015179,0
2,Kmeans,-0.018736,0
2,Kmeans,-0.024805,0
2,Kmeans,0.031894,0
2,Kmeans,0.109059,1
2,Kmeans,0.022015,0
2,Kmeans,0.123201,0
2,Kmeans,0.094119,0
2,Kmeans,0.036542,0
2,Kmeans,0.177735,1
2,Kmeans,0.11363,0
2,Kmeans,0.056672,0
2,Kmeans,-0.01416,0
2,Kmeans,0.10019,0
2,Kmeans,0.174313,1
2,Kmeans,0.070166,0
2,Kmeans,0.037958,0
2,Kmeans,0.062663,1
2,Kmeans,0.08312,0
2,Kmeans,0.0766,1
2,Kmeans,0.152002,1
2,Kmeans,0.075467,0
2,Kmeans,0.060053,0
2,Kmeans,0.064315,0
2,Kmeans,0.076824,1
2,Kmeans,0.119155,0
2,Kmeans,-0.006686,0
2,Kmeans,0.055505,0
2,Kmeans,0.130724,1
2,Kmeans,0.074762,0
2,Kmeans,0.110521,1
2,Kmeans,0.051429,0
2,Kmeans,0.037312,0
2,Kmeans,0.042089,0
2,Kmeans,0.055525,1
2,Kmeans,0.05055,0
2,Kmeans,0.087186,1
2,Kmeans,0.056023,0
2,Kmeans,0.070408,0
2,Kmeans,0.08733,0
2,Kmeans,0.068334,1
2,Kmeans,0.080374,0
2,Kmeans,0.102906,0
2,Kmeans,-0.002702,0
2,Kmeans,0.093259,0
2,Kmeans,0.042539,0
2,Kmeans,0.135153,0
2,Kmeans,0.181541,1
2,Kmeans,0.08591,0
2,Kmeans,-0.01358,0
2,Kmeans,0.10299,0
2,Kmeans,0.133323,1
2,Kmeans,0.08505,0
2,Kmeans,0.027358,0
2,Kmeans,0.104454,0
2,Kmeans,0.075931,0
2,Kmeans,0.10412,1
2,Kmeans,0.103992,0
2,Kmeans,0.101495,1
2,Kmeans,0.136016,0
2,Kmeans,0.129013,1
2,Kmeans,0.064481,0
2,Kmeans,0.057937,0
2,Kmeans,0.154885,1
2,Kmeans,0.151916,1
2,Kmeans,0.154399,1
2,Kmeans,0.068542,0
2,Kmeans,0.086538,0
2,Kmeans,0.046845,0
2,Kmeans,0.110113,0
2,Kmeans,0.065097,0
2,Kmeans,0.029572,1
2,Kmeans,0.034107,0
2,Kmeans,0.04189,0
2,Kmeans,0.085675,0
2,Kmeans,0.076142,1
2,Kmeans,0.065901,0
2,Kmeans,0.158184,1
2,Kmeans,0.013836,0
2,Kmeans,-0.016234,0
2,Kmeans,0.134721,1
2,Kmeans,0.035143,0
2,Kmeans,0.147401,1
2,Kmeans,0.100618,0
2,Kmeans,0.035279,0
2,Kmeans,0.085365,0
2,Kmeans,0.00729,0
2,Kmeans,0.066184,0
2,Kmeans,0.096336,0
2,Kmeans,0.003825,0
2,Kmeans,0.169017,1
2,Kmeans,0.101925,0
2,Kmeans,0.020515,0
2,Kmeans,0.146571,1
2,Kmeans,0.084225,0
2,Kmeans,0.036087,0
2,Kmeans,0.007567,0
2,Kmeans,0.059702,0
2,Kmeans,0.041295,0
2,Kmeans,0.094458,0
2,Kmeans,0.098949,1
2,Kmeans,0.038286,0
2,Kmeans,0.014133,0
2,Kmeans,0.104598,0
2,Kmeans,0.011888,0
2,Kmeans,0.146594,1
2,Kmeans,0.159865,1
2,Kmeans,0.058279,0
2,Kmeans,0.06284,0
2,Kmeans,0.009161,0
2,Kmeans,0.04512,0
2,Kmeans,0.086139,0
2,Kmeans,0.039566,0
2,Kmeans,0.021139,0
2,Kmeans,0.14155,0
2,Kmeans,0.062071,1
2,Kmeans,0.053055,0
2,Kmeans,0.138704,0
2,Kmeans,0.130853,1
2,Kmeans,0.076505,0
2,Kmeans,0.103645,0
2,Kmeans,0.065745,0
2,Kmeans,0.028899,0
2,Kmeans,0.051714,0
2,Kmeans,0.067688,1
2,Kmeans,0.061865,0
2,Kmeans,0.169033,1
