k,type,score,label
2,Kmeans,0.081321,0
2,Kmeans,-0.079639,0
2,Kmeans,-0.033472,0
2,Kmeans,0.044265,0
2,Kmeans,0.128008,1
2,Kmeans,0.234143,1
2,Kmeans,0.053388,0
2,Kmeans,0.101782,0
2,Kmeans,0.09625,0
2,Kmeans,-0.02943,0
2,Kmeans,0.022657,0
2,Kmeans,0.069222,0
2,Kmeans,0.050591,0
2,Kmeans,-0.010826,0
2,Kmeans,0.078384,0
2,Kmeans,0.041493,0
2,Kmeans,0.27543,1
2,Kmeans,0.049432,0
2,Kmeans,0.083055,0
2,Kmeans,0.093284,0
2,Kmeans,0.067736,0
2,Kmeans,0.082116,0
2,Kmeans,0.047396,0
2,Kmeans,0.046543,0
2,Kmeans,0.086299,0
2,Kmeans,0.141076,1
2,Kmeans,0.093523,0
2,Kmeans,0.020699,0
2,Kmeans,0.046852,0
2,Kmeans,0.119495,0
2,Kmeans,0.067425,0
2,Kmeans,-0.044997,0
2,Kmeans,-0.102517,0
2,Kmeans,-0.001192,0
2,Kmeans,0.031868,0
2,Kmeans,0.102319,0
2,Kmeans,0.095746,0
2,Kmeans,0.068826,0
2,Kmeans,0.080507,0
2,Kmeans,0.035046,0
2,Kmeans,0.185735,1
2,Kmeans,0.057309,0
2,Kmeans,-0.066557,0
2,Kmeans,0.293846,1
2,Kmeans,0.034889,0
2,Kmeans,-0.024315,0
2,Kmeans,0.082946,0
2,Kmeans,0.16503,1
2,Kmeans,0.043275,0
2,Kmeans,0.088012,0
2,Kmeans,0.048198,0
2,Kmeans,0.022534,0
2,Kmeans,0.062138,0
2,Kmeans,0.144739,1
2,Kmeans,0.133135,0
2,Kmeans,0.058676,0
2,Kmeans,0.312618,1
2,Kmeans,0.005585,0
2,Kmeans,0.05823,0
2,Kmeans,0.080696,0
2,Kmeans,0.115758,0
2,Kmeans,0.091301,1
2,Kmeans,0.091167,0
2,Kmeans,0.102549,0
2,Kmeans,-0.016225,0
2,Kmeans,0.044785,0
2,Kmeans,0.059964,0
2,Kmeans,0.084037,0
2,Kmeans,-0.029177,0
2,Kmeans,0.086122,0
2,Kmeans,0.087687,0
2,Kmeans,0.190779,1
2,Kmeans,0.23575,1
2,Kmeans,0.287052,1
2,Kmeans,0.019554,0
2,Kmeans,0.077287,0
2,Kmeans,-0.000489,0
2,Kmeans,0.006977,0
2,Kmeans,0.09281,0
2,Kmeans,0.036203,0
2,Kmeans,0.098848,0
2,Kmeans,0.046786,0
2,Kmeans,0.046998,0
2,Kmeans,0.079682,0
2,Kmeans,0.281722,1
2,Kmeans,0.054634,0
2,Kmeans,0.139441,0
2,Kmeans,0.074476,0
2,Kmeans,0.276852,1
2,Kmeans,0.063229,0
2,Kmeans,0.145796,0
2,Kmeans,0.08969,0
2,Kmeans,-0.046485,0
2,Kmeans,0.072782,0
2,Kmeans,-0.092538,0
2,Kmeans,0.009253,0
2,Kmeans,0.077583,0
2,Kmeans,-0.049409,0
2,Kmeans,0.099284,0
2,Kmeans,0.085364,0
2,Kmeans,0.182483,1
2,Kmeans,-0.008079,0
2,Kmeans,0.051096,0
2,Kmeans,0.14209,1
2,Kmeans,0.103567,1
2,Kmeans,0.025327,0
2,Kmeans,0.091779,1
2,Kmeans,-0.029904,0
2,Kmeans,0.064583,0
2,Kmeans,0.181962,1
2,Kmeans,0.29531,1
2,Kmeans,-0.024733,0
2,Kmeans,-0.038407,0
2,Kmeans,0.023819,0
2,Kmeans,-0.013968,0
2,Kmeans,0.10974,0
2,Kmeans,0.051251,0
2,Kmeans,-0.009338,0
2,Kmeans,0.071696,1
2,Kmeans,0.076273,1
2,Kmeans,-0.014769,0
2,Kmeans,0.192444,1
2,Kmeans,0.150159,1
2,Kmeans,0.151691,1
2,Kmeans,0.223245,1
2,Kmeans,0.254723,1
2,Kmeans,0.034759,0
2,Kmeans,0.082931,0
2,Kmeans,0.013211,0
2,Kmeans,0.039386,0
2,Kmeans,0.069033,0
2,Kmeans,0.099121,1
2,Kmeans,0.066713,0
2,Kmeans,0.095496,0
2,Kmeans,-0.055213,0
2,Kmeans,0.068396,0
2,Kmeans,0.276802,1
2,Kmeans,0.288557,1
2,Kmeans,0.099722,0
2,Kmeans,0.176271,1
2,Kmeans,0.022895,0
2,Kmeans,-0.021327,0
2,Kmeans,0.022724,0
2,Kmeans,0.066916,0
2,Kmeans,0.092807,0
2,Kmeans,-0.003342,0
2,Kmeans,-0.046642,0
2,Kmeans,0.026876,0
2,Kmeans,0.284319,1
2,Kmeans,0.016387,0
2,Kmeans,-0.015486,0
2,Kmeans,-0.034716,0
2,Kmeans,-0.028179,0
2,Kmeans,0.027865,0
2,Kmeans,0.162506,1
2,Kmeans,0.00652,0
2,Kmeans,0.011279,0
2,Kmeans,0.207989,1
2,Kmeans,0.097815,0
2,Kmeans,0.115781,0
2,Kmeans,0.007352,0
2,Kmeans,0.024621,0
2,Kmeans,0.237524,1
2,Kmeans,0.097946,0
2,Kmeans,0.02308,0
2,Kmeans,0.097526,0
2,Kmeans,-0.013673,0
2,Kmeans,0.061379,0
2,Kmeans,0.070652,0
2,Kmeans,0.044684,0
2,Kmeans,0.011807,0
2,Kmeans,0.091243,0
2,Kmeans,0.082154,0
2,Kmeans,-0.037579,0
2,Kmeans,0.079989,0
2,Kmeans,0.047195,1
2,Kmeans,0.060999,0
2,Kmeans,0.090592,1
2,Kmeans,0.181628,1
2,Kmeans,0.072943,0
2,Kmeans,0.107539,0
2,Kmeans,0.053779,0
2,Kmeans,0.152928,1
2,Kmeans,0.119613,0
2,Kmeans,-0.010016,0
2,Kmeans,0.061729,0
2,Kmeans,0.149127,1
2,Kmeans,0.061276,0
2,Kmeans,0.040664,0
2,Kmeans,0.147987,1
2,Kmeans,0.150494,1
2,Kmeans,0.274954,1
2,Kmeans,0.319429,1
2,Kmeans,-0.017819,0
2,Kmeans,0.008917,0
2,Kmeans,0.108747,0
2,Kmeans,0.001621,0
2,Kmeans,0.289872,1
2,Kmeans,0.104523,0
2,Kmeans,-0.057199,0
2,Kmeans,0.095533,0
2,Kmeans,0.060938,0
2,Kmeans,-0.101077,0
2,Kmeans,0.065457,0
2,Kmeans,0.245973,1
2,Kmeans,0.060188,0
2,Kmeans,0.238715,1
2,Kmeans,0.086714,0
2,Kmeans,0.060832,0
2,Kmeans,0.285152,1
2,Kmeans,0.094909,0
2,Kmeans,0.261368,1
2,Kmeans,0.160773,1
2,Kmeans,0.189287,1
2,Kmeans,0.08845,1
2,Kmeans,0.277138,1
2,Kmeans,0.105501,0
2,Kmeans,0.02993,0
2,Kmeans,0.276043,1
2,Kmeans,0.069456,1
2,Kmeans,0.159881,1
2,Kmeans,0.095606,0
2,Kmeans,0.086861,0
2,Kmeans,0.124322,0
2,Kmeans,0.133906,0
2,Kmeans,0.069543,0
2,Kmeans,0.102526,0
2,Kmeans,0.043541,0
2,Kmeans,0.060041,0
2,Kmeans,0.074209,0
2,Kmeans,0.086146,0
2,Kmeans,0.008826,0
2,Kmeans,0.116631,0
2,Kmeans,0.100115,0
2,Kmeans,0.08496,0
2,Kmeans,0.014213,0
2,Kmeans,0.080969,0
2,Kmeans,0.047148,0
2,Kmeans,0.043033,0
2,Kmeans,0.290518,1
2,Kmeans,0.023323,0
2,Kmeans,0.072058,1
2,Kmeans,0.184915,1
2,Kmeans,0.025046,0
2,Kmeans,0.094723,0
2,Kmeans,0.179481,1
2,Kmeans,0.079707,0
2,Kmeans,0.113779,0
2,Kmeans,0.11582,0
2,Kmeans,0.09274,1
2,Kmeans,0.083544,1
2,Kmeans,0.081718,0
2,Kmeans,0.072815,0
2,Kmeans,0.086693,0
2,Kmeans,0.182414,1
2,Kmeans,0.280956,1
2,Kmeans,0.075379,0
2,Kmeans,0.23181,1
2,Kmeans,0.088819,0
2,Kmeans,-0.036745,0
2,Kmeans,0.059233,0
2,Kmeans,0.079628,0
2,Kmeans,0.004901,0
2,Kmeans,0.05604,0
2,Kmeans,0.098552,0
2,Kmeans,0.108336,1
2,Kmeans,0.292394,1
2,Kmeans,0.186741,1
2,Kmeans,0.161319,0
2,Kmeans,0.026558,0
2,Kmeans,0.287843,1
2,Kmeans,-0.026981,0
2,Kmeans,0.265738,1
2,Kmeans,0.091746,0
2,Kmeans,0.101973,0
2,Kmeans,0.068508,0
2,Kmeans,0.015243,0
2,Kmeans,0.11881,1
2,Kmeans,0.144028,0
2,Kmeans,0.277459,1
2,Kmeans,0.083183,0
2,Kmeans,0.067198,0
2,Kmeans,0.090992,0
2,Kmeans,0.148945,1
2,Kmeans,0.08985,0
2,Kmeans,0.057699,0
2,Kmeans,0.096753,0
2,Kmeans,0.033265,0
2,Kmeans,-0.053873,0
2,Kmeans,0.01037,0
2,Kmeans,-0.085805,0
2,Kmeans,0.060125,0
2,Kmeans,0.067301,0
2,Kmeans,-0.039188,0
2,Kmeans,0.190692,1
2,Kmeans,0.009918,0
2,Kmeans,-0.018149,0
2,Kmeans,0.007783,0
2,Kmeans,0.298553,1
2,Kmeans,0.094415,0
2,Kmeans,-0.057028,0
2,Kmeans,0.090725,0
2,Kmeans,0.09286,0
2,Kmeans,0.01567,0
2,Kmeans,0.115815,1
2,Kmeans,0.045456,1
2,Kmeans,0.073414,0
2,Kmeans,0.06492,0
2,Kmeans,0.108715,0
2,Kmeans,0.074448,0
2,Kmeans,-0.007084,0
2,Kmeans,0.001376,0
2,Kmeans,-0.006193,0
2,Kmeans,0.110722,0
2,Kmeans,0.10231,0
2,Kmeans,0.285396,1
2,Kmeans,0.116353,0
2,Kmeans,0.23149,1
2,Kmeans,0.081784,0
2,Kmeans,-0.060705,0
2,Kmeans,-0.024519,0
2,Kmeans,0.022581,0
2,Kmeans,0.167568,1
2,Kmeans,-0.079382,0
2,Kmeans,0.030675,0
2,Kmeans,0.277504,1
2,Kmeans,-0.082634,0
2,Kmeans,0.094334,0
2,Kmeans,0.093399,0
2,Kmeans,-0.009825,0
2,Kmeans,0.06371,0
2,Kmeans,0.075639,0
2,Kmeans,0.095048,0
2,Kmeans,0.083807,0
2,Kmeans,0.11001,0
2,Kmeans,0.162107,1
2,Kmeans,0.056206,0
2,Kmeans,0.014609,0
2,Kmeans,0.081194,0
2,Kmeans,0.056558,0
2,Kmeans,0.275573,1
2,Kmeans,0.090971,0
2,Kmeans,0.044204,0
2,Kmeans,0.179829,1
2,Kmeans,-0.009598,0
2,Kmeans,-0.051015,0
2,Kmeans,-0.089993,0
2,Kmeans,0.058928,0
2,Kmeans,0.084035,0
2,Kmeans,0.091744,0
2,Kmeans,0.156595,1
2,Kmeans,0.021987,0
2,Kmeans,0.062169,0
2,Kmeans,0.164417,1
2,Kmeans,0.059917,0
2,Kmeans,0.021103,0
2,Kmeans,0.290994,1
2,Kmeans,0.040053,0
2,Kmeans,0.098634,0
2,Kmeans,0.091787,0
2,Kmeans,0.089382,0
2,Kmeans,-0.033423,0
2,Kmeans,0.012783,0
2,Kmeans,0.283514,1
2,Kmeans,0.290571,1
2,Kmeans,0.169751,1
2,Kmeans,0.173364,1
2,Kmeans,0.093711,0
2,Kmeans,0.144226,0
2,Kmeans,0.036782,0
2,Kmeans,0.031209,0
2,Kmeans,0.285244,1
2,Kmeans,0.105984,0
2,Kmeans,0.15347,1
2,Kmeans,0.169013,1
2,Kmeans,0.062254,0
2,Kmeans,0.077479,0
2,Kmeans,0.076579,0
2,Kmeans,0.052503,0
2,Kmeans,0.068944,0
2,Kmeans,-0.020859,0
2,Kmeans,0.045552,0
2,Kmeans,0.065978,0
2,Kmeans,0.059507,0
2,Kmeans,0.083677,0
2,Kmeans,0.099055,0
2,Kmeans,0.037236,0
2,Kmeans,-0.028609,0
2,Kmeans,-0.037856,0
2,Kmeans,0.064395,0
2,Kmeans,0.058489,0
2,Kmeans,0.09385,0
2,Kmeans,0.100744,1
2,Kmeans,0.077584,1
2,Kmeans,0.016104,0
2,Kmeans,0.098575,0
2,Kmeans,0.274914,1
2,Kmeans,0.284831,1
2,Kmeans,0.18474,1
2,Kmeans,0.065732,0
2,Kmeans,0.298766,1
2,Kmeans,0.081597,1
2,Kmeans,0.069978,0
2,Kmeans,-0.06764,0
2,Kmeans,0.246456,1
2,Kmeans,0.264053,1
2,Kmeans,-0.03433,0
2,Kmeans,0.247096,1
2,Kmeans,0.169797,1
2,Kmeans,0.087991,0
2,Kmeans,0.067156,0
2,Kmeans,0.052372,0
2,Kmeans,0.098556,0
2,Kmeans,0.120134,1
2,Kmeans,0.135251,1
2,Kmeans,0.131315,1
2,Kmeans,0.087462,0
2,Kmeans,0.056465,0
2,Kmeans,0.024059,0
2,Kmeans,0.031627,0
2,Kmeans,0.262572,1
2,Kmeans,0.025266,0
2,Kmeans,0.066331,0
2,Kmeans,0.243445,1
2,Kmeans,-0.062641,0
2,Kmeans,0.290488,1
2,Kmeans,0.261998,1
2,Kmeans,0.064657,0
2,Kmeans,0.121589,0
2,Kmeans,0.091771,0
2,Kmeans,0.13738,1
2,Kmeans,0.23942,1
2,Kmeans,0.046536,0
2,Kmeans,0.283551,1
2,Kmeans,0.052629,0
2,Kmeans,-0.047248,0
2,Kmeans,0.014151,0
2,Kmeans,0.270657,1
2,Kmeans,0.032379,0
2,Kmeans,0.106715,0
2,Kmeans,0.012775,0
2,Kmeans,0.011093,0
2,Kmeans,0.008413,0
2,Kmeans,-0.042509,0
2,Kmeans,0.102548,0
2,Kmeans,0.072141,0
2,Kmeans,0.064174,0
2,Kmeans,0.012112,0
2,Kmeans,0.119783,1
2,Kmeans,0.020602,0
2,Kmeans,0.26466,1
2,Kmeans,0.048194,0
2,Kmeans,0.105557,0
2,Kmeans,0.072455,0
2,Kmeans,0.275727,1
2,Kmeans,0.062819,0
2,Kmeans,0.002244,0
2,Kmeans,-0.021419,0
2,Kmeans,0.071798,0
2,Kmeans,0.065007,0
2,Kmeans,0.039394,0
2,Kmeans,0.021965,0
2,Kmeans,0.170317,1
2,Kmeans,0.256344,1
2,Kmeans,0.11048,1
2,Kmeans,0.013372,0
2,Kmeans,0.156922,1
2,Kmeans,-0.015052,0
2,Kmeans,-0.013605,0
2,Kmeans,0.123555,1
2,Kmeans,-0.025143,0
2,Kmeans,0.049825,0
2,Kmeans,0.060526,0
2,Kmeans,0.065262,0
2,Kmeans,0.081267,0
2,Kmeans,0.130278,1
2,Kmeans,-0.045668,0
2,Kmeans,0.013604,0
2,Kmeans,0.054547,1
2,Kmeans,0.056664,0
2,Kmeans,0.062908,0
2,Kmeans,0.033692,0
2,Kmeans,-0.062359,0
2,Kmeans,-0.009232,0
2,Kmeans,-0.024334,0
2,Kmeans,0.255801,1
2,Kmeans,0.112803,0
2,Kmeans,0.089336,0
2,Kmeans,0.036709,0
2,Kmeans,0.04105,0
2,Kmeans,0.082269,0
2,Kmeans,0.070273,0
2,Kmeans,0.056074,0
2,Kmeans,0.063974,0
2,Kmeans,0.082781,0
2,Kmeans,0.070981,0
2,Kmeans,0.053519,0
2,Kmeans,0.091639,0
2,Kmeans,0.094473,0
2,Kmeans,0.000747,0
2,Kmeans,0.273973,1
2,Kmeans,0.040785,0
2,Kmeans,0.07707,0
2,Kmeans,0.090524,0
2,Kmeans,0.030018,1
2,Kmeans,0.102342,0
2,Kmeans,0.033631,0
2,Kmeans,0.043027,0
2,Kmeans,0.149603,1
2,Kmeans,0.082784,0
2,Kmeans,0.027985,0
2,Kmeans,0.240132,1
2,Kmeans,-0.024547,0
2,Kmeans,-0.015232,0
2,Kmeans,0.117082,0
2,Kmeans,-0.017063,0
2,Kmeans,0.145449,1
2,Kmeans,0.051314,0
2,Kmeans,0.135254,1
2,Kmeans,0.089813,0
2,Kmeans,0.086704,0
2,Kmeans,0.17866,1
2,Kmeans,0.01585,0
2,Kmeans,0.235688,1
2,Kmeans,0.187924,1
2,Kmeans,0.063408,0
2,Kmeans,0.240368,1
2,Kmeans,0.00868,0
2,Kmeans,0.059339,0
2,Kmeans,0.148664,1
2,Kmeans,0.065849,0
2,Kmeans,0.101856,0
2,Kmeans,0.115071,1
2,Kmeans,-0.001054,0
2,Kmeans,0.088888,0
2,Kmeans,0.033232,0
2,Kmeans,0.046058,0
2,Kmeans,-0.05941,0
2,Kmeans,0.080239,0
2,Kmeans,0.095808,0
2,Kmeans,0.100472,0
2,Kmeans,0.107844,0
2,Kmeans,0.055248,0
2,Kmeans,0.105114,1
2,Kmeans,0.004908,0
2,Kmeans,0.091546,0
2,Kmeans,0.028962,0
2,Kmeans,0.049251,0
2,Kmeans,0.055677,1
2,Kmeans,0.286146,1
2,Kmeans,0.055059,0
2,Kmeans,-0.007046,0
2,Kmeans,0.008918,0
2,Kmeans,0.006989,0
2,Kmeans,0.103505,0
2,Kmeans,0.052593,1
2,Kmeans,0.251907,1
2,Kmeans,0.221699,1
2,Kmeans,0.001176,0
2,Kmeans,0.075749,0
2,Kmeans,0.104665,0
2,Kmeans,0.01902,0
2,Kmeans,0.124289,0
2,Kmeans,0.213255,1
2,Kmeans,-0.082729,0
2,Kmeans,0.094329,1
2,Kmeans,-0.012865,0
2,Kmeans,0.232381,1
2,Kmeans,0.067466,0
2,Kmeans,0.168519,1
2,Kmeans,0.171684,1
2,Kmeans,0.015474,0
2,Kmeans,0.097307,1
2,Kmeans,0.094634,1
2,Kmeans,0.139763,1
2,Kmeans,0.07246,0
2,Kmeans,0.161607,1
2,Kmeans,0.076264,1
2,Kmeans,0.021403,0
2,Kmeans,0.08387,0
2,Kmeans,0.021831,0
2,Kmeans,-0.013344,0
2,Kmeans,0.092249,0
2,Kmeans,0.017822,0
2,Kmeans,-0.02368,0
2,Kmeans,0.055456,0
2,Kmeans,0.055234,1
2,Kmeans,0.201135,1
2,Kmeans,0.090916,0
2,Kmeans,0.264517,1
2,Kmeans,0.234055,1
2,Kmeans,0.14111,1
2,Kmeans,0.256787,1
2,Kmeans,0.192792,1
2,Kmeans,0.114851,0
2,Kmeans,-0.030936,0
2,Kmeans,-0.022687,0
2,Kmeans,-0.040983,0
2,Kmeans,0.101902,0
2,Kmeans,0.198985,1
2,Kmeans,0.062528,1
