,x,y,target
132,38.14892578125,36.252254486083984,0.0
133,-60.139827728271484,2.722513437271118,0.0
134,14.94450855255127,-11.514714241027832,0.0
135,30.593740463256836,-48.81255340576172,0.0
136,28.669584274291992,44.624149322509766,0.0
137,-52.92173767089844,0.2896050214767456,0.0
138,1.6019201278686523,-58.44972229003906,0.0
139,-3.1748757362365723,39.1934814453125,0.0
140,38.179874420166016,39.28784942626953,0.0
141,-4.755774021148682,44.242427825927734,0.0
142,8.779939651489258,33.86705780029297,0.0
143,5.132345676422119,39.266029357910156,0.0
144,4.050156593322754,-64.71935272216797,0.0
145,54.13966369628906,-8.492337226867676,0.0
146,-33.30858612060547,-7.025004863739014,0.0
147,-38.56660842895508,6.627950191497803,0.0
148,-5.875364780426025,4.382720470428467,0.0
149,0.4492270052433014,47.65761947631836,0.0
150,24.553197860717773,35.64906311035156,0.0
151,22.414348602294922,-6.206838130950928,0.0
152,-63.374717712402344,12.507102012634277,0.0
153,27.94796371459961,-4.300212860107422,0.0
154,18.701335906982422,8.328492164611816,0.0
155,-49.89775848388672,23.009672164916992,0.0
156,-27.47910499572754,-16.056270599365234,0.0
157,25.053041458129883,-41.8106689453125,0.0
158,-60.27875518798828,-3.7368552684783936,0.0
159,5.193597793579102,-62.52948760986328,0.0
160,-28.040746688842773,-14.44834041595459,0.0
161,31.79847526550293,42.158119201660156,0.0
162,1.1511913537979126,-58.39554214477539,1.0
163,25.082679748535156,37.22749710083008,0.0
164,-6.737237930297852,20.05428695678711,0.0
165,-7.344161510467529,-4.686866760253906,0.0
166,21.473529815673828,-48.58473587036133,0.0
167,42.44356155395508,45.682865142822266,0.0
168,14.17965030670166,-7.881411552429199,0.0
169,-16.39378547668457,20.97066307067871,0.0
170,3.703660488128662,-43.47473907470703,0.0
171,12.694951057434082,-54.74699020385742,0.0
172,-28.351903915405273,27.020532608032227,0.0
173,37.04005432128906,19.076515197753906,0.0
174,-7.512261390686035,3.195963144302368,1.0
175,-35.38627243041992,-17.78640365600586,0.0
176,13.732818603515625,-5.742476940155029,0.0
177,-33.43436050415039,-8.637601852416992,0.0
178,-27.731050491333008,15.90859317779541,1.0
179,-46.70286560058594,16.549774169921875,0.0
180,-37.6513671875,-23.69944190979004,0.0
181,14.938215255737305,-50.3357048034668,0.0
182,8.930013656616211,-64.03907012939453,0.0
183,35.86879348754883,46.024723052978516,0.0
184,-9.57683277130127,-27.022052764892578,0.0
185,-48.72418975830078,2.4922969341278076,0.0
186,-44.119163513183594,-27.438657760620117,0.0
187,-12.665007591247559,3.395794153213501,0.0
188,-26.692888259887695,27.149728775024414,0.0
189,26.322874069213867,27.581768035888672,0.0
190,-27.6236572265625,54.285831451416016,0.0
191,45.547733306884766,1.7611193656921387,0.0
192,1.0820056200027466,19.689085006713867,0.0
193,-28.027978897094727,19.35820960998535,0.0
194,9.442802429199219,-54.07072448730469,0.0
195,-16.790409088134766,34.823856353759766,0.0
196,35.227882385253906,35.157997131347656,0.0
197,29.59784698486328,47.0633430480957,0.0
198,-44.242347717285156,-18.515602111816406,0.0
199,13.226676940917969,-9.958137512207031,0.0
200,-5.280145645141602,0.19162730872631073,0.0
201,7.138194561004639,-54.740447998046875,0.0
202,-35.38660430908203,-16.429475784301758,0.0
203,10.332311630249023,4.900716304779053,1.0
204,17.433944702148438,16.705045700073242,0.0
205,-26.494365692138672,-5.044613838195801,0.0
206,11.828400611877441,18.08014488220215,0.0
207,-10.773776054382324,5.627229690551758,1.0
208,13.939414978027344,-9.519671440124512,0.0
209,-51.36687469482422,28.645442962646484,0.0
210,-25.33542823791504,18.02229118347168,0.0
211,7.056631088256836,36.23860168457031,0.0
212,-9.601970672607422,-0.11366446316242218,1.0
213,-20.92719841003418,36.63478469848633,0.0
214,-44.37236404418945,-28.237668991088867,0.0
215,-33.804359436035156,-15.16206169128418,0.0
216,-43.32594680786133,-26.95953369140625,0.0
217,-15.644009590148926,20.269840240478516,0.0
218,-43.34867858886719,19.520170211791992,0.0
219,7.8000664710998535,-12.646007537841797,0.0
220,31.886137008666992,41.071781158447266,1.0
221,-8.835304260253906,6.249156475067139,0.0
222,42.55607986450195,45.86844253540039,0.0
223,-64.15926361083984,8.980852127075195,0.0
224,-9.371828079223633,7.172100067138672,0.0
225,17.78660011291504,-51.53420639038086,0.0
226,31.296119689941406,-15.628809928894043,0.0
227,0.8082082867622375,48.17404556274414,0.0
228,-15.629210472106934,20.103397369384766,0.0
229,5.496024131774902,-52.21635818481445,0.0
230,42.83401107788086,-2.507852077484131,0.0
231,9.957845687866211,13.113162994384766,0.0
232,28.57224464416504,-44.440673828125,0.0
233,-33.3088264465332,-8.97094440460205,0.0
234,32.25579071044922,-19.642709732055664,0.0
235,9.613604545593262,-35.974063873291016,0.0
236,35.81983947753906,45.227115631103516,0.0
237,19.145877838134766,-11.043147087097168,0.0
238,43.832611083984375,-0.7635781168937683,0.0
239,-38.046791076660156,-25.386577606201172,0.0
240,3.6151342391967773,-64.63585662841797,0.0
241,33.94643020629883,35.041297912597656,0.0
242,-62.3737907409668,14.676802635192871,0.0
243,19.508657455444336,-10.178013801574707,0.0
244,-7.997739315032959,-16.59459686279297,0.0
245,-43.00205612182617,-25.14565086364746,0.0
246,16.061756134033203,-13.558815956115723,0.0
247,19.514694213867188,-55.164676666259766,0.0
248,40.36064147949219,19.322603225708008,0.0
249,7.58976936340332,-55.551063537597656,0.0
250,0.5937227606773376,-9.968944549560547,1.0
251,36.95700454711914,36.229061126708984,0.0
252,-19.749298095703125,19.865238189697266,1.0
253,17.640140533447266,23.09425163269043,0.0
254,3.552507162094116,36.36365509033203,0.0
255,-37.10624694824219,-24.647422790527344,0.0
256,16.52887725830078,-41.41448211669922,0.0
257,12.747915267944336,-11.604628562927246,0.0
258,-58.51885986328125,-5.722841262817383,0.0
259,14.096673965454102,-13.226710319519043,0.0
260,32.5993766784668,-44.881649017333984,0.0
261,19.009672164916992,5.046494007110596,0.0
262,8.073275566101074,-45.692726135253906,0.0
263,-19.227636337280273,23.406827926635742,1.0
264,-33.849998474121094,-18.034151077270508,0.0
265,-25.45935821533203,29.07615089416504,0.0
266,37.88589096069336,-18.724674224853516,0.0
267,-52.937904357910156,28.345993041992188,0.0
268,5.552549839019775,-8.145414352416992,0.0
269,23.658374786376953,2.0663294792175293,0.0
270,-8.686124801635742,-27.59229278564453,0.0
271,40.70367431640625,18.902114868164062,0.0
272,-25.311229705810547,-5.989521026611328,0.0
273,-26.963214874267578,53.24343490600586,0.0
274,18.550127029418945,-46.30778121948242,0.0
275,-27.041318893432617,30.40314292907715,0.0
276,-15.190400123596191,-36.39541244506836,0.0
277,-35.06608581542969,-12.470720291137695,0.0
278,-58.94972610473633,0.12577547132968903,1.0
279,14.009716033935547,-50.03276062011719,0.0
280,28.122066497802734,-3.7905542850494385,0.0
281,-9.859883308410645,-26.46123504638672,0.0
282,29.67804718017578,-48.4213752746582,0.0
283,16.26943016052246,22.09458351135254,0.0
284,-19.355632781982422,29.062217712402344,0.0
285,32.7603874206543,46.25801467895508,0.0
286,-47.81126022338867,0.11561151593923569,0.0
287,14.680006980895996,-9.523317337036133,0.0
288,-55.33057403564453,11.80540943145752,0.0
289,-25.712858200073242,30.749114990234375,0.0
290,0.5008148550987244,-14.902444839477539,1.0
291,-7.131306171417236,45.98435592651367,0.0
292,-33.43104553222656,-9.052392959594727,0.0
293,-22.33144760131836,-7.149076461791992,0.0
294,0.24394185841083527,-14.156744003295898,0.0
295,3.077338933944702,-40.7260856628418,0.0
296,-12.245779037475586,-28.7896671295166,0.0
297,25.900066375732422,-44.57883834838867,0.0
298,-31.05127716064453,53.66211700439453,0.0
299,10.363252639770508,18.001262664794922,1.0
300,-45.599952697753906,-26.411163330078125,0.0
301,36.97188949584961,19.988725662231445,0.0
302,37.7704963684082,14.840006828308105,0.0
303,8.537453651428223,-64.40120697021484,0.0
304,-17.47102165222168,6.966352462768555,0.0
305,-32.36720657348633,-8.397634506225586,0.0
306,37.82305908203125,46.9727668762207,0.0
307,-17.250518798828125,-32.320892333984375,0.0
308,-29.079124450683594,-17.22184944152832,0.0
309,8.952420234680176,-33.89579391479492,0.0
310,19.567642211914062,25.312448501586914,0.0
311,8.494795799255371,-34.47825622558594,0.0
312,32.63215637207031,-16.747299194335938,0.0
313,-2.8485846519470215,40.55644226074219,0.0
314,41.37440490722656,17.184926986694336,1.0
315,-18.446687698364258,17.13001251220703,0.0
316,-44.93087387084961,4.071214199066162,0.0
317,-2.7583465576171875,40.757328033447266,0.0
318,9.188180923461914,6.762559413909912,1.0
319,5.912784576416016,-38.16297912597656,0.0
320,13.80829906463623,17.394987106323242,0.0
321,19.515239715576172,-53.81401062011719,0.0
322,0.0201256200671196,47.68342590332031,0.0
323,-23.830615997314453,21.495241165161133,0.0
324,14.58646297454834,17.62710189819336,0.0
325,4.570531845092773,-14.491875648498535,1.0
326,-28.73119354248047,24.618162155151367,0.0
327,20.43182945251465,25.26473045349121,0.0
328,35.206443786621094,-20.397754669189453,0.0
329,8.962326049804688,-34.33385467529297,0.0
330,-47.301048278808594,9.175762176513672,0.0
331,13.076826095581055,18.070371627807617,0.0
332,20.243181228637695,-13.988929748535156,0.0
333,-35.96114730834961,-30.872333526611328,0.0
334,-14.449835777282715,-32.071563720703125,1.0
335,17.216556549072266,-8.482588768005371,0.0
336,-64.39846801757812,16.04058265686035,0.0
337,-12.98088264465332,-28.820249557495117,1.0
338,34.16218185424805,33.69334411621094,0.0
339,14.396058082580566,-52.4932746887207,0.0
340,-62.07008743286133,15.656574249267578,0.0
341,49.23189163208008,-5.9909844398498535,0.0
342,5.737489223480225,-5.951303005218506,0.0
343,29.5400390625,-46.83628845214844,1.0
344,-34.166080474853516,-24.86283302307129,0.0
345,-0.7864497303962708,48.04274368286133,0.0
346,52.000362396240234,-6.018514633178711,0.0
347,0.18421976268291473,19.94879722595215,0.0
348,-35.774322509765625,-19.944589614868164,0.0
349,-25.918010711669922,-8.710872650146484,0.0
350,8.700352668762207,0.8105611801147461,0.0
351,8.711073875427246,-43.718021392822266,0.0
352,-62.106849670410156,16.404590606689453,0.0
353,16.83958625793457,-43.737483978271484,0.0
354,28.93893814086914,-5.022925853729248,0.0
355,-13.06729507446289,-25.216270446777344,0.0
356,10.154552459716797,-11.422921180725098,0.0
357,7.158455848693848,-33.73249053955078,0.0
358,-40.18014907836914,-26.269601821899414,0.0
359,2.8093297481536865,42.16923522949219,0.0
360,-12.715142250061035,-3.4203011989593506,1.0
361,-0.10046620666980743,41.35578155517578,0.0
362,4.255288124084473,-65.50507354736328,0.0
363,16.29543113708496,-13.687384605407715,0.0
364,27.95206642150879,-4.222307205200195,0.0
365,-31.043867111206055,52.079261779785156,0.0
366,-11.290434837341309,-32.86652755737305,0.0
367,-17.80605697631836,-31.991981506347656,0.0
368,50.65461349487305,1.9056285619735718,0.0
369,-51.458030700683594,29.368709564208984,0.0
370,-11.795271873474121,-20.706201553344727,0.0
371,-36.83847427368164,-30.556720733642578,0.0
372,-42.8828010559082,-21.73825454711914,0.0
373,-19.160280227661133,-10.067557334899902,0.0
374,5.857810974121094,-4.6080145835876465,0.0
375,-2.36365008354187,20.487939834594727,0.0
376,-41.662696838378906,14.804869651794434,0.0
377,10.341988563537598,3.4307773113250732,0.0
378,-29.555360794067383,54.676029205322266,0.0
379,-14.780485153198242,-21.52821159362793,0.0
380,41.336334228515625,-14.338265419006348,0.0
381,17.665525436401367,-12.421417236328125,0.0
382,54.1440315246582,-8.568466186523438,0.0
383,16.711284637451172,21.168964385986328,0.0
384,10.138490676879883,-34.254337310791016,0.0
385,-48.386619567871094,2.9589922428131104,0.0
386,-21.947301864624023,19.314119338989258,0.0
387,8.31167984008789,39.188323974609375,0.0
388,-13.509160995483398,-28.54202651977539,0.0
389,-42.49012756347656,-28.991147994995117,0.0
390,-23.69681739807129,36.82754135131836,0.0
391,-64.90410614013672,17.5419921875,0.0
392,-64.88670349121094,14.570055961608887,0.0
393,-25.037433624267578,-12.24465274810791,0.0
394,39.00841522216797,16.89035987854004,0.0
395,-25.44288444519043,48.93409729003906,0.0
396,-46.33180236816406,18.74201774597168,0.0
397,54.456485748291016,-3.4763312339782715,1.0
398,-10.914027214050293,6.174300193786621,0.0
399,17.197790145874023,18.072256088256836,0.0
400,-0.6735254526138306,46.79933547973633,0.0
401,-4.216711521148682,0.29264745116233826,1.0
402,-52.25233840942383,-0.8414006233215332,0.0
403,-12.2508544921875,-32.13107681274414,0.0
404,40.50994873046875,-15.37226676940918,0.0
405,13.116689682006836,-47.23432922363281,0.0
406,35.84611129760742,32.54157257080078,0.0
407,-15.934711456298828,-36.849796295166016,0.0
408,-40.1831169128418,13.733842849731445,1.0
409,-10.94404125213623,-32.19615936279297,0.0
410,-28.201549530029297,52.87152099609375,0.0
411,8.513827323913574,0.3689296543598175,0.0
412,31.39093780517578,-49.733802795410156,0.0
413,45.497135162353516,-2.2160632610321045,0.0
414,21.622756958007812,-12.135632514953613,0.0
415,4.0910515785217285,-6.196426868438721,0.0
416,23.30558204650879,-2.808485746383667,0.0
417,-8.700179100036621,-21.41230010986328,1.0
418,-42.94325256347656,17.745471954345703,0.0
419,7.239430904388428,-53.29460906982422,0.0
420,50.5053825378418,-3.029449224472046,0.0
421,5.744892120361328,-47.013553619384766,0.0
422,-31.963680267333984,-8.932528495788574,0.0
423,-23.16092872619629,18.15285873413086,0.0
424,-5.221193313598633,-0.4692288637161255,0.0
425,-33.89728546142578,-9.114019393920898,0.0
426,0.2187213897705078,21.774232864379883,1.0
427,13.892821311950684,13.515624046325684,0.0
428,-22.243661880493164,-14.77633285522461,0.0
429,-37.825401306152344,23.523313522338867,0.0
430,40.47572708129883,-16.863210678100586,0.0
431,3.5875980854034424,-64.42948150634766,0.0
432,-31.334978103637695,52.813968658447266,0.0
433,24.217262268066406,-3.870182514190674,0.0
434,-41.49663162231445,21.367877960205078,0.0
435,-27.468847274780273,15.868301391601562,1.0
436,-16.40119171142578,21.391435623168945,0.0
437,5.081085205078125,-37.278770446777344,0.0
438,34.30377197265625,-20.38548469543457,0.0
439,23.657400131225586,-5.282678604125977,0.0
440,14.93883991241455,-29.70378303527832,0.0
441,-46.41081237792969,25.478151321411133,0.0
442,-17.38825798034668,20.53822898864746,0.0
443,5.424583911895752,-65.45114135742188,0.0
444,-33.24552536010742,-9.439807891845703,0.0
445,-34.254337310791016,-9.679922103881836,0.0
446,23.495468139648438,25.920425415039062,0.0
447,38.547298431396484,39.48809051513672,0.0
448,-8.694866180419922,-27.56949234008789,0.0
449,-50.84718704223633,2.320122003555298,0.0
450,-4.418923854827881,-16.149425506591797,1.0
451,6.18507719039917,-47.702213287353516,0.0
452,39.600494384765625,-15.831792831420898,0.0
453,-3.1447136402130127,18.884950637817383,0.0
454,-15.1215181350708,-36.78040313720703,0.0
455,-56.10708999633789,-1.1098875999450684,0.0
456,6.9682111740112305,-53.79057693481445,0.0
457,0.44144269824028015,48.468231201171875,0.0
458,25.995532989501953,37.55683135986328,0.0
459,37.40869140625,34.428585052490234,0.0
460,51.6391487121582,-2.147533893585205,0.0
461,21.999589920043945,25.04875373840332,0.0
462,13.269769668579102,1.8471709489822388,0.0
463,-3.911911725997925,12.483755111694336,1.0
464,-12.84601879119873,3.2566840648651123,1.0
465,-1.359941840171814,49.52655029296875,1.0
466,5.919771671295166,-40.3243408203125,0.0
467,-42.46068572998047,22.339025497436523,0.0
468,35.89534378051758,-3.113286256790161,0.0
469,7.116896152496338,-9.018448829650879,0.0
470,36.70511245727539,34.108673095703125,0.0
471,-14.887677192687988,-21.53966522216797,0.0
472,-22.563709259033203,35.468711853027344,0.0
473,-15.79932689666748,20.469825744628906,0.0
474,-37.917049407958984,22.900056838989258,0.0
475,15.100628852844238,-51.21340560913086,0.0
476,-28.15926742553711,27.316497802734375,1.0
477,13.915393829345703,-54.53861618041992,0.0
478,-8.82931900024414,-21.096851348876953,1.0
479,22.613445281982422,25.215648651123047,0.0
480,-38.60422134399414,-29.981962203979492,0.0
481,19.263080596923828,-55.4675407409668,0.0
482,14.191120147705078,-53.44322204589844,0.0
483,11.213963508605957,-53.05256652832031,0.0
484,19.655725479125977,25.574007034301758,0.0
485,33.44416046142578,-10.08980655670166,0.0
486,-11.548196792602539,-30.045909881591797,1.0
487,-50.193965911865234,1.7518702745437622,0.0
488,-33.009307861328125,-15.37502384185791,0.0
489,40.232261657714844,-14.034767150878906,0.0
490,0.24936547875404358,-9.40957260131836,1.0
491,5.107385158538818,-47.90229034423828,0.0
492,-49.646461486816406,19.00858497619629,0.0
493,18.057151794433594,-11.18009090423584,0.0
494,-50.7056999206543,2.966660976409912,0.0
495,-41.197059631347656,20.554180145263672,0.0
496,10.418407440185547,5.952230453491211,0.0
497,-4.080176830291748,5.688831806182861,0.0
498,-1.228529930114746,49.16796112060547,1.0
499,-15.99290657043457,21.57938003540039,0.0
500,-52.78462219238281,29.386560440063477,0.0
501,3.689528465270996,-37.9476432800293,0.0
502,-51.55027770996094,-0.8754677772521973,0.0
503,22.254318237304688,12.658995628356934,0.0
504,3.940812349319458,-60.22672653198242,0.0
505,-34.66571044921875,-24.523273468017578,1.0
506,23.432395935058594,-5.2171549797058105,0.0
507,-17.674644470214844,-28.693477630615234,0.0
508,-0.7912933230400085,21.422603607177734,0.0
509,-38.928260803222656,-24.206989288330078,0.0
510,5.782658576965332,-47.65104293823242,0.0
511,-1.6600106954574585,21.66827964782715,0.0
512,-27.76336097717285,27.097244262695312,0.0
513,-28.609399795532227,49.80534744262695,0.0
514,-27.481006622314453,54.59331512451172,0.0
515,36.05569076538086,-2.28023624420166,0.0
516,-20.2022762298584,29.069780349731445,0.0
517,29.284339904785156,-42.66656494140625,0.0
518,13.166845321655273,-53.809112548828125,0.0
519,32.926265716552734,43.5445442199707,0.0
520,4.808203220367432,44.37529373168945,0.0
521,24.388185501098633,0.2502400577068329,0.0
522,-2.1924538612365723,44.59107971191406,0.0
523,40.21860885620117,-15.822298049926758,0.0
524,-27.443851470947266,25.93082046508789,0.0
525,11.879952430725098,2.1173760890960693,0.0
526,38.46521759033203,20.03382110595703,0.0
527,-47.36906051635742,15.238550186157227,0.0
528,40.50382614135742,18.335575103759766,0.0
529,-37.13812255859375,-29.250410079956055,0.0
530,-35.41963195800781,-17.929967880249023,0.0
531,32.52042770385742,44.152503967285156,0.0
532,-30.809226989746094,-22.128538131713867,1.0
533,25.241512298583984,24.363920211791992,0.0
534,12.85414981842041,-64.76034545898438,0.0
535,22.120407104492188,24.027706146240234,0.0
536,-15.341243743896484,-1.8580976724624634,1.0
537,-31.416671752929688,51.41682815551758,0.0
538,-2.07737135887146,42.62017822265625,0.0
539,11.23103141784668,-53.0850830078125,0.0
540,41.09893798828125,37.3369140625,0.0
541,-1.4887489080429077,17.04438591003418,0.0
542,-30.710430145263672,28.144994735717773,0.0
543,50.8946533203125,-5.742863178253174,0.0
544,-56.64547348022461,-2.219191074371338,0.0
545,31.619138717651367,-49.81843566894531,0.0
546,-41.02890396118164,14.680910110473633,0.0
547,49.39190673828125,3.3763253688812256,0.0
548,30.190860748291016,-42.58407974243164,0.0
549,-13.172867774963379,-29.189985275268555,0.0
550,34.02562713623047,-21.785308837890625,0.0
551,22.01889991760254,-53.59608840942383,0.0
552,-16.97651481628418,-36.16572189331055,1.0
553,-5.080974102020264,44.50871658325195,0.0
554,30.65059471130371,-48.54233169555664,0.0
555,4.968954563140869,-38.046730041503906,0.0
556,-36.41069793701172,-29.886512756347656,0.0
557,7.252359390258789,36.34511947631836,0.0
558,-50.949363708496094,2.5344512462615967,0.0
559,-58.79412841796875,15.432461738586426,0.0
560,39.155242919921875,-14.728524208068848,0.0
561,35.85055923461914,36.024742126464844,0.0
562,-60.09159469604492,-4.232022285461426,0.0
563,-12.230839729309082,-17.04169273376465,0.0
564,6.174179553985596,-62.54048538208008,0.0
565,-4.244470119476318,47.4189453125,0.0
566,-44.367549896240234,-26.519681930541992,0.0
567,-34.30195999145508,-8.298985481262207,0.0
568,-33.51655197143555,-22.130451202392578,1.0
569,31.76033592224121,-14.182397842407227,0.0
570,-39.39506149291992,-21.843605041503906,0.0
571,-11.483556747436523,3.6015102863311768,0.0
572,6.2008056640625,35.880577087402344,1.0
573,-8.748398780822754,3.489194869995117,1.0
574,-60.38967514038086,16.6417293548584,0.0
575,15.52503776550293,-8.39332389831543,0.0
576,5.996799945831299,-63.20191955566406,0.0
577,41.01627731323242,37.163631439208984,0.0
578,-47.335140228271484,9.068402290344238,0.0
579,23.305543899536133,25.867877960205078,0.0
580,-42.60145950317383,-27.37856101989746,1.0
581,19.74740219116211,5.886796951293945,0.0
582,9.58095932006836,-37.01780319213867,0.0
583,53.1650276184082,2.4904229640960693,1.0
584,0.5256537199020386,39.13175582885742,0.0
585,5.8119659423828125,-8.792000770568848,0.0
586,-55.69327926635742,-1.5498440265655518,0.0
587,-3.1546952724456787,19.674819946289062,0.0
588,-26.179786682128906,51.658451080322266,0.0
589,23.900224685668945,23.49791145324707,1.0
590,56.57740020751953,-7.567863941192627,0.0
591,18.295656204223633,-46.5705451965332,0.0
592,29.546783447265625,45.94414138793945,1.0
593,-22.11415672302246,17.488859176635742,1.0
594,-29.59542465209961,50.06892776489258,0.0
595,33.6496467590332,-10.37137508392334,0.0
596,8.696290016174316,-44.36262512207031,0.0
597,39.66286849975586,-15.345125198364258,0.0
598,-0.8925002813339233,-55.289302825927734,0.0
599,1.0752449035644531,22.144529342651367,0.0
600,30.8233642578125,-49.4201774597168,0.0
601,34.76793670654297,32.823280334472656,0.0
602,-43.6916618347168,-23.390695571899414,0.0
603,10.323601722717285,-10.88898754119873,0.0
