k,type,score,label
2,Kmeans,0.228554,0
2,Kmeans,0.111069,0
2,Kmeans,0.151025,0
2,Kmeans,0.143107,0
2,Kmeans,0.348624,1
2,Kmeans,0.244737,0
2,Kmeans,0.115379,0
2,Kmeans,0.182715,0
2,Kmeans,0.327246,1
2,Kmeans,0.29342,0
2,Kmeans,0.238698,0
2,Kmeans,0.273511,1
2,Kmeans,0.360696,0
2,Kmeans,0.109711,1
2,Kmeans,0.322772,1
2,Kmeans,0.244021,1
2,Kmeans,0.253769,0
2,Kmeans,0.042904,1
2,Kmeans,0.31625,0
2,Kmeans,0.20808,0
2,Kmeans,0.222228,0
2,Kmeans,0.249262,0
2,Kmeans,0.294907,0
2,Kmeans,0.061564,0
2,Kmeans,0.351196,1
2,Kmeans,0.197046,1
2,Kmeans,0.155016,0
2,Kmeans,0.301507,0
2,Kmeans,0.211562,0
2,Kmeans,0.263764,1
2,Kmeans,0.120866,0
2,Kmeans,0.012035,0
2,Kmeans,0.233363,0
2,Kmeans,0.308983,0
2,Kmeans,0.250184,1
2,Kmeans,0.173712,0
2,Kmeans,0.128095,1
2,Kmeans,0.176486,0
2,Kmeans,0.307688,1
2,Kmeans,0.290159,0
2,Kmeans,0.267475,0
2,Kmeans,0.207798,0
2,Kmeans,0.225707,1
2,Kmeans,0.16503,0
2,Kmeans,0.27498,1
2,Kmeans,0.192678,1
2,Kmeans,0.312624,0
2,Kmeans,0.047432,1
2,Kmeans,0.31733,0
2,Kmeans,0.119065,0
2,Kmeans,0.147799,0
2,Kmeans,0.116335,1
2,Kmeans,0.061141,0
2,Kmeans,0.326259,0
2,Kmeans,0.19846,0
2,Kmeans,0.332907,1
2,Kmeans,0.143747,0
2,Kmeans,0.317518,0
2,Kmeans,0.272309,1
2,Kmeans,0.161295,0
2,Kmeans,0.226405,0
2,Kmeans,0.165138,0
2,Kmeans,0.174137,0
2,Kmeans,0.308113,0
2,Kmeans,0.106982,0
2,Kmeans,0.265304,0
2,Kmeans,0.344058,1
2,Kmeans,0.127675,1
2,Kmeans,0.112484,1
2,Kmeans,0.326476,0
2,Kmeans,0.212068,0
2,Kmeans,0.145579,0
2,Kmeans,0.307075,0
2,Kmeans,0.025458,0
2,Kmeans,0.222633,0
2,Kmeans,0.324114,1
2,Kmeans,0.034243,1
2,Kmeans,0.183599,0
2,Kmeans,0.107391,0
2,Kmeans,0.303897,1
2,Kmeans,0.165947,0
2,Kmeans,0.239666,0
2,Kmeans,0.185688,0
2,Kmeans,0.231611,1
2,Kmeans,0.121447,0
2,Kmeans,0.057309,1
2,Kmeans,0.328898,1
2,Kmeans,0.355268,0
2,Kmeans,0.007672,0
2,Kmeans,0.21281,0
2,Kmeans,0.135698,0
2,Kmeans,0.180888,0
2,Kmeans,0.160452,0
2,Kmeans,0.319341,1
2,Kmeans,0.164756,0
2,Kmeans,0.106747,0
2,Kmeans,0.169201,1
2,Kmeans,0.249602,0
2,Kmeans,0.164692,1
2,Kmeans,0.26012,1
2,Kmeans,0.319184,1
2,Kmeans,0.075983,1
2,Kmeans,0.103933,1
2,Kmeans,0.203512,0
2,Kmeans,0.189917,0
2,Kmeans,0.241462,0
2,Kmeans,0.212008,1
2,Kmeans,0.29999,0
2,Kmeans,0.226852,0
2,Kmeans,0.319203,0
2,Kmeans,0.189836,0
2,Kmeans,0.307917,0
2,Kmeans,0.139387,1
2,Kmeans,0.109453,1
2,Kmeans,0.209262,0
2,Kmeans,0.27302,0
2,Kmeans,0.297463,1
2,Kmeans,0.225808,0
2,Kmeans,0.262819,1
2,Kmeans,0.335002,1
2,Kmeans,0.3132,0
2,Kmeans,0.143429,0
2,Kmeans,0.241455,0
2,Kmeans,0.16977,0
2,Kmeans,0.290271,0
2,Kmeans,0.316442,0
2,Kmeans,0.211014,0
2,Kmeans,0.225912,1
2,Kmeans,0.180352,0
2,Kmeans,0.094672,0
2,Kmeans,0.173066,0
2,Kmeans,0.199135,1
2,Kmeans,0.32502,0
2,Kmeans,0.128769,1
2,Kmeans,0.294673,0
2,Kmeans,0.106878,0
2,Kmeans,0.233365,0
2,Kmeans,0.124343,0
2,Kmeans,0.315536,0
2,Kmeans,0.267146,0
2,Kmeans,0.347486,0
2,Kmeans,0.142253,0
2,Kmeans,0.071436,1
2,Kmeans,0.223592,0
2,Kmeans,0.220489,0
2,Kmeans,0.134793,0
2,Kmeans,0.284478,1
2,Kmeans,0.172505,0
2,Kmeans,0.105423,0
2,Kmeans,0.242682,1
2,Kmeans,0.180046,0
2,Kmeans,0.308381,1
2,Kmeans,0.163489,0
2,Kmeans,0.244476,0
2,Kmeans,0.322104,1
2,Kmeans,0.194404,0
2,Kmeans,0.036009,1
2,Kmeans,0.09614,0
2,Kmeans,0.27941,1
2,Kmeans,0.242442,0
2,Kmeans,0.187961,0
2,Kmeans,0.360797,0
2,Kmeans,0.214931,1
2,Kmeans,0.269035,0
2,Kmeans,0.088798,0
2,Kmeans,0.053798,0
2,Kmeans,0.221561,0
2,Kmeans,0.215613,0
2,Kmeans,0.153683,0
2,Kmeans,0.314553,1
2,Kmeans,0.071046,0
2,Kmeans,0.304937,1
2,Kmeans,0.160086,0
2,Kmeans,0.265773,0
2,Kmeans,0.101509,0
2,Kmeans,0.239893,1
2,Kmeans,0.204172,0
2,Kmeans,0.28695,0
2,Kmeans,0.231801,0
2,Kmeans,0.231738,0
2,Kmeans,0.310103,1
2,Kmeans,0.158038,0
2,Kmeans,0.340181,0
2,Kmeans,0.232101,0
2,Kmeans,0.325443,1
2,Kmeans,0.168709,0
2,Kmeans,0.244096,0
2,Kmeans,0.297064,0
2,Kmeans,0.266296,0
2,Kmeans,0.228986,0
2,Kmeans,0.19021,0
2,Kmeans,0.130375,0
2,Kmeans,0.152763,1
2,Kmeans,0.281284,1
2,Kmeans,0.212562,0
2,Kmeans,0.307554,1
2,Kmeans,0.097972,1
2,Kmeans,0.168376,0
2,Kmeans,0.180513,0
2,Kmeans,0.302627,0
2,Kmeans,0.095816,0
2,Kmeans,0.170969,1
2,Kmeans,0.211251,0
2,Kmeans,0.003779,0
2,Kmeans,0.257793,0
2,Kmeans,0.280406,1
2,Kmeans,0.326876,1
2,Kmeans,0.134599,0
2,Kmeans,0.172364,1
2,Kmeans,0.158672,0
2,Kmeans,0.317424,1
2,Kmeans,0.317892,0
2,Kmeans,0.161855,0
2,Kmeans,0.24589,1
2,Kmeans,0.303584,1
2,Kmeans,0.319785,1
2,Kmeans,0.284767,0
2,Kmeans,0.033555,0
2,Kmeans,0.228272,0
2,Kmeans,0.218069,1
2,Kmeans,0.093393,0
2,Kmeans,0.181704,0
2,Kmeans,0.196314,0
2,Kmeans,0.150233,0
2,Kmeans,0.231455,0
2,Kmeans,0.195119,1
2,Kmeans,0.317771,0
2,Kmeans,0.287199,1
2,Kmeans,0.209312,0
2,Kmeans,0.221492,1
2,Kmeans,0.252994,1
2,Kmeans,0.23218,0
2,Kmeans,0.210566,0
2,Kmeans,0.126297,0
2,Kmeans,0.323641,0
2,Kmeans,0.295568,0
2,Kmeans,0.213697,0
2,Kmeans,0.24056,0
2,Kmeans,0.137423,0
2,Kmeans,0.114588,1
2,Kmeans,0.041806,0
2,Kmeans,0.304502,0
2,Kmeans,0.315251,0
2,Kmeans,0.239426,1
2,Kmeans,0.334079,1
2,Kmeans,0.213185,1
2,Kmeans,0.228767,1
2,Kmeans,0.088955,1
2,Kmeans,0.144656,0
2,Kmeans,0.210924,0
2,Kmeans,0.335193,1
2,Kmeans,0.146874,0
2,Kmeans,0.246707,0
2,Kmeans,0.202993,0
2,Kmeans,0.027835,0
2,Kmeans,0.149917,1
2,Kmeans,0.157601,0
2,Kmeans,0.275649,0
2,Kmeans,0.217437,1
2,Kmeans,0.305938,0
2,Kmeans,0.249424,0
2,Kmeans,0.243789,0
2,Kmeans,0.152275,0
2,Kmeans,0.161549,0
2,Kmeans,0.241944,1
2,Kmeans,0.192192,0
2,Kmeans,0.11088,0
2,Kmeans,0.232042,0
2,Kmeans,0.159513,1
2,Kmeans,0.103191,1
2,Kmeans,0.046543,0
2,Kmeans,0.363081,0
2,Kmeans,0.111673,0
2,Kmeans,0.325081,1
2,Kmeans,0.110998,0
2,Kmeans,0.233397,0
2,Kmeans,0.101534,1
2,Kmeans,0.227537,0
2,Kmeans,0.229301,0
2,Kmeans,0.072859,1
2,Kmeans,0.224735,0
2,Kmeans,0.050003,0
2,Kmeans,0.052433,0
2,Kmeans,0.202402,0
2,Kmeans,0.014001,1
2,Kmeans,0.224927,0
2,Kmeans,0.264843,0
2,Kmeans,0.178497,0
2,Kmeans,0.276828,0
2,Kmeans,0.320432,1
2,Kmeans,0.275717,1
2,Kmeans,0.027508,0
2,Kmeans,0.344109,0
2,Kmeans,0.102496,1
2,Kmeans,0.171696,0
2,Kmeans,0.159732,1
2,Kmeans,0.052859,1
2,Kmeans,0.046934,0
2,Kmeans,0.091039,0
2,Kmeans,0.138804,0
2,Kmeans,0.315331,1
2,Kmeans,0.264868,0
2,Kmeans,0.186045,1
2,Kmeans,0.171746,0
2,Kmeans,0.144157,0
2,Kmeans,0.089101,1
2,Kmeans,0.091167,1
2,Kmeans,0.077773,1
2,Kmeans,0.034973,0
2,Kmeans,0.119563,1
2,Kmeans,0.115708,0
2,Kmeans,0.192397,0
2,Kmeans,0.044253,0
2,Kmeans,0.214703,0
2,Kmeans,0.135947,0
2,Kmeans,0.134058,0
2,Kmeans,0.196521,0
2,Kmeans,0.139927,0
2,Kmeans,0.288091,1
2,Kmeans,0.215362,1
2,Kmeans,0.285252,0
2,Kmeans,0.027058,0
2,Kmeans,0.196057,1
2,Kmeans,0.15274,1
2,Kmeans,0.283326,0
2,Kmeans,0.022734,1
2,Kmeans,0.190462,1
2,Kmeans,0.120196,1
2,Kmeans,0.280986,0
2,Kmeans,0.283549,1
2,Kmeans,0.219607,0
2,Kmeans,0.337973,0
2,Kmeans,0.287612,1
2,Kmeans,0.01819,0
2,Kmeans,0.249057,0
2,Kmeans,0.292956,0
2,Kmeans,0.204835,0
2,Kmeans,0.133411,0
2,Kmeans,0.276619,0
2,Kmeans,0.135206,0
2,Kmeans,0.273313,0
2,Kmeans,0.196534,0
2,Kmeans,0.227179,0
2,Kmeans,0.180102,0
2,Kmeans,0.08328,0
2,Kmeans,0.230725,0
2,Kmeans,0.259478,1
2,Kmeans,0.159348,0
2,Kmeans,0.200772,0
2,Kmeans,0.29183,0
2,Kmeans,0.255932,1
2,Kmeans,0.244544,0
2,Kmeans,0.156513,0
2,Kmeans,0.221153,0
2,Kmeans,0.136271,0
2,Kmeans,0.172846,0
2,Kmeans,0.118222,0
2,Kmeans,0.260267,0
2,Kmeans,0.075706,1
2,Kmeans,0.18622,1
2,Kmeans,0.140732,0
2,Kmeans,0.282049,1
2,Kmeans,0.139841,0
2,Kmeans,0.323026,0
2,Kmeans,0.193354,0
2,Kmeans,0.111747,0
2,Kmeans,0.051984,1
2,Kmeans,0.096686,1
2,Kmeans,0.013762,1
2,Kmeans,0.018257,1
2,Kmeans,0.298934,0
2,Kmeans,0.186816,0
2,Kmeans,0.306977,0
2,Kmeans,0.184792,0
2,Kmeans,0.197131,0
2,Kmeans,0.146305,0
2,Kmeans,0.100001,0
2,Kmeans,0.271625,1
2,Kmeans,0.240494,0
2,Kmeans,0.219444,0
2,Kmeans,0.120228,0
2,Kmeans,0.151865,0
2,Kmeans,0.343745,0
2,Kmeans,0.331027,0
2,Kmeans,0.098429,1
2,Kmeans,0.290944,0
2,Kmeans,0.231179,1
2,Kmeans,0.232213,0
2,Kmeans,0.257055,1
2,Kmeans,0.252591,0
2,Kmeans,0.070012,1
2,Kmeans,0.245544,0
2,Kmeans,0.059992,0
2,Kmeans,0.123019,0
2,Kmeans,0.310028,0
2,Kmeans,0.081092,1
2,Kmeans,0.24569,0
2,Kmeans,0.300085,0
2,Kmeans,0.184401,0
2,Kmeans,0.219032,0
2,Kmeans,0.137067,0
2,Kmeans,0.254053,0
2,Kmeans,0.313756,0
2,Kmeans,0.327406,1
2,Kmeans,0.085553,0
2,Kmeans,0.334664,1
2,Kmeans,0.276754,0
2,Kmeans,0.147295,0
2,Kmeans,-0.008868,0
2,Kmeans,0.303969,0
2,Kmeans,0.322504,0
2,Kmeans,0.306813,0
2,Kmeans,0.155061,0
2,Kmeans,0.333321,1
2,Kmeans,0.255749,0
2,Kmeans,0.061389,0
2,Kmeans,0.199152,0
2,Kmeans,0.307187,0
2,Kmeans,0.290143,1
2,Kmeans,0.052891,0
2,Kmeans,0.310365,0
2,Kmeans,0.364402,1
2,Kmeans,0.06762,1
2,Kmeans,0.236406,0
2,Kmeans,0.245553,1
2,Kmeans,0.223077,0
2,Kmeans,0.200002,1
2,Kmeans,0.181449,0
2,Kmeans,0.176966,0
2,Kmeans,0.243605,1
2,Kmeans,0.302641,1
2,Kmeans,0.344036,0
2,Kmeans,0.227991,1
2,Kmeans,0.236224,1
2,Kmeans,0.247505,0
2,Kmeans,0.038563,0
2,Kmeans,0.304966,1
2,Kmeans,0.286409,0
2,Kmeans,0.201668,1
2,Kmeans,0.123596,1
2,Kmeans,0.018266,0
2,Kmeans,0.210602,0
2,Kmeans,0.214562,1
2,Kmeans,0.230804,0
2,Kmeans,0.091852,1
2,Kmeans,0.255439,0
2,Kmeans,0.238988,0
2,Kmeans,0.006628,1
2,Kmeans,0.181704,0
2,Kmeans,0.282455,1
2,Kmeans,0.354357,0
2,Kmeans,0.343427,1
2,Kmeans,0.320119,0
2,Kmeans,0.322128,0
2,Kmeans,0.248312,0
2,Kmeans,0.290089,1
2,Kmeans,0.292223,1
2,Kmeans,0.245606,1
2,Kmeans,0.210231,0
2,Kmeans,0.362018,1
2,Kmeans,0.221937,0
2,Kmeans,0.272454,0
2,Kmeans,0.06755,1
2,Kmeans,0.323607,0
2,Kmeans,0.218155,0
2,Kmeans,0.255306,1
2,Kmeans,0.218847,1
2,Kmeans,0.271848,0
2,Kmeans,0.223467,0
2,Kmeans,0.208705,0
2,Kmeans,0.327363,1
2,Kmeans,0.12954,0
2,Kmeans,0.305547,0
2,Kmeans,0.182244,0
2,Kmeans,0.313197,0
2,Kmeans,0.22153,0
2,Kmeans,0.177241,0
2,Kmeans,0.103177,1
2,Kmeans,0.224536,0
2,Kmeans,0.292527,0
2,Kmeans,0.121304,0
2,Kmeans,0.165097,1
2,Kmeans,0.26881,0
2,Kmeans,0.224765,0
2,Kmeans,0.311098,1
2,Kmeans,0.128381,0
2,Kmeans,0.136439,0
2,Kmeans,0.024711,1
2,Kmeans,0.322188,1
2,Kmeans,0.172451,0
2,Kmeans,0.090163,0
2,Kmeans,0.143059,0
2,Kmeans,0.275614,1
2,Kmeans,0.158437,0
2,Kmeans,0.118242,0
2,Kmeans,0.072833,0
2,Kmeans,0.234877,1
2,Kmeans,0.160993,0
2,Kmeans,0.087851,0
2,Kmeans,0.150961,1
2,Kmeans,0.274643,1
2,Kmeans,0.161173,0
2,Kmeans,0.203302,0
2,Kmeans,0.340359,0
2,Kmeans,0.295047,1
2,Kmeans,0.274656,0
2,Kmeans,0.165181,0
2,Kmeans,0.226584,0
2,Kmeans,0.172978,0
2,Kmeans,0.208857,1
2,Kmeans,0.157885,0
2,Kmeans,0.128982,0
2,Kmeans,0.190308,0
2,Kmeans,0.226911,0
2,Kmeans,0.268263,0
2,Kmeans,0.251016,0
2,Kmeans,0.139669,0
2,Kmeans,0.188959,0
2,Kmeans,0.065474,0
2,Kmeans,0.28171,0
2,Kmeans,0.102102,1
2,Kmeans,0.10373,1
2,Kmeans,0.195071,0
2,Kmeans,0.213512,0
2,Kmeans,0.09215,0
2,Kmeans,0.143558,0
2,Kmeans,0.082027,0
2,Kmeans,0.080905,0
2,Kmeans,0.257605,1
2,Kmeans,0.156389,0
2,Kmeans,0.081406,0
2,Kmeans,0.159639,0
2,Kmeans,0.290341,0
2,Kmeans,0.03538,1
2,Kmeans,0.317953,0
2,Kmeans,0.309776,0
2,Kmeans,0.337247,0
2,Kmeans,0.156275,1
2,Kmeans,0.100774,0
2,Kmeans,0.122827,0
2,Kmeans,0.241602,1
2,Kmeans,0.166503,0
2,Kmeans,0.11001,0
2,Kmeans,0.339004,0
2,Kmeans,0.346146,0
2,Kmeans,0.318151,1
2,Kmeans,0.160672,1
2,Kmeans,0.272364,0
2,Kmeans,0.318532,1
2,Kmeans,0.118735,0
2,Kmeans,0.268408,0
2,Kmeans,0.314778,0
2,Kmeans,0.080506,1
2,Kmeans,0.259372,0
2,Kmeans,0.096097,0
2,Kmeans,0.312816,0
2,Kmeans,0.131774,0
2,Kmeans,0.181126,0
2,Kmeans,0.292221,1
2,Kmeans,0.078415,0
2,Kmeans,0.111542,0
2,Kmeans,0.315834,0
2,Kmeans,0.315771,0
2,Kmeans,0.209091,0
2,Kmeans,0.296449,1
2,Kmeans,0.092393,1
2,Kmeans,0.29107,0
2,Kmeans,0.233675,0
2,Kmeans,0.239218,1
2,Kmeans,0.257565,1
2,Kmeans,0.069387,0
2,Kmeans,0.235545,0
2,Kmeans,0.145616,1
2,Kmeans,0.124516,0
2,Kmeans,0.17998,0
2,Kmeans,0.116773,0
2,Kmeans,0.312839,1
2,Kmeans,0.221925,0
2,Kmeans,0.299453,0
2,Kmeans,0.211233,0
2,Kmeans,0.269739,1
2,Kmeans,0.074099,0
2,Kmeans,0.327577,1
2,Kmeans,0.318651,0
2,Kmeans,0.269891,0
2,Kmeans,0.228031,1
2,Kmeans,0.298913,0
2,Kmeans,0.222036,0
2,Kmeans,0.127112,0
2,Kmeans,0.25513,0
2,Kmeans,0.13953,1
2,Kmeans,0.029807,1
2,Kmeans,0.210184,0
2,Kmeans,0.218081,1
2,Kmeans,0.058732,1
2,Kmeans,0.36359,1
2,Kmeans,0.132991,0
2,Kmeans,0.21757,0
2,Kmeans,0.24336,0
2,Kmeans,0.253147,0
2,Kmeans,0.208557,1
2,Kmeans,0.164666,1
2,Kmeans,0.199199,0
2,Kmeans,0.337739,0
2,Kmeans,0.103274,0
2,Kmeans,0.188141,0
2,Kmeans,0.240244,0
2,Kmeans,0.214837,0
2,Kmeans,0.10795,0
2,Kmeans,0.204628,0
2,Kmeans,0.203339,1
2,Kmeans,0.165629,0
2,Kmeans,0.133422,0
2,Kmeans,0.052862,0
2,Kmeans,0.116058,0
2,Kmeans,0.284638,1
2,Kmeans,0.161656,1
2,Kmeans,0.105045,0
2,Kmeans,0.199534,0
2,Kmeans,0.033106,1
2,Kmeans,0.194387,0
2,Kmeans,0.135714,1
2,Kmeans,0.202025,0
2,Kmeans,0.235587,1
2,Kmeans,0.319999,0
2,Kmeans,0.243586,0
2,Kmeans,0.163421,1
2,Kmeans,0.311097,1
2,Kmeans,0.14492,0
2,Kmeans,0.279687,0
2,Kmeans,0.143877,0
2,Kmeans,0.221527,0
2,Kmeans,0.157609,0
2,Kmeans,0.112664,1
2,Kmeans,0.199685,0
2,Kmeans,0.154362,0
2,Kmeans,0.204883,1
2,Kmeans,0.194756,1
2,Kmeans,0.351444,0
2,Kmeans,0.11986,0
2,Kmeans,0.193191,1
2,Kmeans,0.092155,0
2,Kmeans,0.143676,0
2,Kmeans,0.207569,0
2,Kmeans,0.123576,0
2,Kmeans,0.088663,1
2,Kmeans,0.309269,1
2,Kmeans,0.279121,1
2,Kmeans,0.276114,0
2,Kmeans,0.084057,1
2,Kmeans,0.257284,0
2,Kmeans,0.071519,0
2,Kmeans,0.197484,0
2,Kmeans,0.309012,1
2,Kmeans,0.136461,1
