k,type,score,label
2,Kmeans,0.377108,1
2,Kmeans,0.388156,1
2,Kmeans,0.424166,1
2,Kmeans,0.493797,1
2,Kmeans,0.496666,1
2,Kmeans,0.559281,0
2,Kmeans,0.147071,1
2,Kmeans,0.477093,0
2,Kmeans,0.222495,1
2,Kmeans,0.428271,1
2,Kmeans,0.109638,1
2,Kmeans,0.434666,1
2,Kmeans,0.349587,0
2,Kmeans,0.227633,0
2,Kmeans,0.548877,0
2,Kmeans,0.469739,0
2,Kmeans,0.456474,1
2,Kmeans,0.587829,0
2,Kmeans,0.521136,1
2,Kmeans,0.504925,0
2,Kmeans,0.285298,1
2,Kmeans,0.266965,0
2,Kmeans,0.207745,1
2,Kmeans,0.513546,1
2,Kmeans,0.421427,1
2,Kmeans,0.34222,1
2,Kmeans,0.434612,0
2,Kmeans,0.221444,0
2,Kmeans,0.449575,1
2,Kmeans,0.497107,1
2,Kmeans,0.43803,0
2,Kmeans,0.430155,1
2,Kmeans,0.475033,1
2,Kmeans,0.059695,0
2,Kmeans,0.550069,0
2,Kmeans,0.588966,0
2,Kmeans,0.035817,1
2,Kmeans,0.534195,0
2,Kmeans,0.456962,0
2,Kmeans,0.586671,0
2,Kmeans,0.18928,0
2,Kmeans,0.494277,1
2,Kmeans,0.527227,1
2,Kmeans,0.356376,1
2,Kmeans,0.353771,1
2,Kmeans,0.59657,0
2,Kmeans,0.394741,1
2,Kmeans,0.457247,1
2,Kmeans,0.25726,1
2,Kmeans,0.530786,1
2,Kmeans,0.116737,1
2,Kmeans,0.077831,1
2,Kmeans,0.455066,0
2,Kmeans,0.429815,0
2,Kmeans,0.458489,1
2,Kmeans,0.337111,1
2,Kmeans,0.025285,1
2,Kmeans,0.554888,0
2,Kmeans,0.450695,0
2,Kmeans,0.081078,1
2,Kmeans,0.497666,1
2,Kmeans,0.23614,1
2,Kmeans,0.367137,1
2,Kmeans,0.287031,0
2,Kmeans,0.523394,1
2,Kmeans,0.412525,1
2,Kmeans,0.518924,0
2,Kmeans,0.300791,0
2,Kmeans,0.148607,0
2,Kmeans,0.351059,1
2,Kmeans,0.450091,1
2,Kmeans,0.4065,1
2,Kmeans,0.501956,1
2,Kmeans,0.522228,0
2,Kmeans,0.2471,0
2,Kmeans,0.236436,0
2,Kmeans,0.542372,0
2,Kmeans,0.488704,0
2,Kmeans,0.378412,1
2,Kmeans,0.167897,1
2,Kmeans,0.51385,1
2,Kmeans,0.140399,1
2,Kmeans,0.459971,1
2,Kmeans,0.154665,1
2,Kmeans,0.52932,0
2,Kmeans,0.586938,0
2,Kmeans,0.277388,0
2,Kmeans,0.556497,0
2,Kmeans,0.196442,1
2,Kmeans,0.067484,1
2,Kmeans,0.144462,0
2,Kmeans,0.579285,0
2,Kmeans,0.44058,0
2,Kmeans,0.529337,1
2,Kmeans,0.473137,1
2,Kmeans,0.149441,1
2,Kmeans,0.043219,0
2,Kmeans,0.523738,1
2,Kmeans,0.413802,1
2,Kmeans,0.276966,0
2,Kmeans,0.199189,1
2,Kmeans,0.359704,0
2,Kmeans,0.472533,1
2,Kmeans,0.404151,1
2,Kmeans,0.013283,0
2,Kmeans,0.273872,0
2,Kmeans,0.534094,1
2,Kmeans,0.593229,0
2,Kmeans,0.15861,1
2,Kmeans,0.534452,0
2,Kmeans,0.477174,1
2,Kmeans,0.591056,0
2,Kmeans,0.459192,0
2,Kmeans,0.453792,1
2,Kmeans,0.485768,1
2,Kmeans,0.408312,1
2,Kmeans,0.537028,0
2,Kmeans,0.482596,1
2,Kmeans,0.377163,0
2,Kmeans,0.194595,1
2,Kmeans,0.408626,0
2,Kmeans,0.323699,0
2,Kmeans,0.59396,0
2,Kmeans,0.107836,0
2,Kmeans,0.116598,0
2,Kmeans,0.410573,0
2,Kmeans,0.251794,0
2,Kmeans,0.575324,0
2,Kmeans,0.046306,1
2,Kmeans,0.502166,1
2,Kmeans,0.567906,0
2,Kmeans,0.499359,1
2,Kmeans,0.478151,0
2,Kmeans,0.577017,0
2,Kmeans,0.103983,0
2,Kmeans,0.486851,1
2,Kmeans,0.495026,1
2,Kmeans,0.075044,1
2,Kmeans,0.482549,1
2,Kmeans,0.275519,1
2,Kmeans,0.510174,0
2,Kmeans,0.502531,1
2,Kmeans,0.547925,0
2,Kmeans,0.25546,0
2,Kmeans,0.518948,1
2,Kmeans,0.534674,1
2,Kmeans,0.548559,0
2,Kmeans,0.585654,0
2,Kmeans,0.266876,1
2,Kmeans,0.557125,0
2,Kmeans,0.433108,1
2,Kmeans,0.5555,0
2,Kmeans,0.040087,1
2,Kmeans,0.527191,1
2,Kmeans,0.416915,1
2,Kmeans,0.357434,0
2,Kmeans,0.542463,0
2,Kmeans,0.43766,0
2,Kmeans,0.518322,1
2,Kmeans,0.330143,0
2,Kmeans,0.442617,0
2,Kmeans,0.436192,0
2,Kmeans,0.320678,1
2,Kmeans,0.171275,1
2,Kmeans,0.273484,0
2,Kmeans,0.492141,0
2,Kmeans,0.321351,1
2,Kmeans,0.422569,0
2,Kmeans,0.500119,1
2,Kmeans,0.510004,0
2,Kmeans,0.565777,0
2,Kmeans,0.515982,0
2,Kmeans,0.514701,1
2,Kmeans,0.49987,1
2,Kmeans,0.503279,1
2,Kmeans,0.565419,0
2,Kmeans,0.391603,1
2,Kmeans,0.353601,0
2,Kmeans,0.488524,1
2,Kmeans,0.490026,0
2,Kmeans,0.163414,0
2,Kmeans,0.552276,0
2,Kmeans,0.462452,1
2,Kmeans,0.415236,1
2,Kmeans,0.154994,0
2,Kmeans,0.597024,0
2,Kmeans,0.037205,0
2,Kmeans,0.410108,1
2,Kmeans,0.545533,0
2,Kmeans,0.470817,1
2,Kmeans,0.384245,1
2,Kmeans,0.564737,0
2,Kmeans,0.053105,0
2,Kmeans,0.486593,1
2,Kmeans,0.525601,1
2,Kmeans,0.413001,1
2,Kmeans,0.392686,0
2,Kmeans,0.12945,1
2,Kmeans,0.537125,1
2,Kmeans,0.508991,0
2,Kmeans,0.069344,0
2,Kmeans,0.550581,0
2,Kmeans,0.467453,0
2,Kmeans,0.061066,0
2,Kmeans,0.538834,1
2,Kmeans,0.474386,1
2,Kmeans,0.459792,0
2,Kmeans,0.573877,0
2,Kmeans,0.506235,1
2,Kmeans,0.354191,0
2,Kmeans,0.473115,1
2,Kmeans,0.390578,1
2,Kmeans,0.412886,1
2,Kmeans,0.45382,1
2,Kmeans,0.596057,0
2,Kmeans,0.512807,1
2,Kmeans,0.011997,0
2,Kmeans,0.535868,0
2,Kmeans,0.467656,1
2,Kmeans,0.18548,1
2,Kmeans,0.139918,0
2,Kmeans,0.245948,1
2,Kmeans,0.499654,1
2,Kmeans,0.047679,0
2,Kmeans,0.569858,0
2,Kmeans,0.370634,1
2,Kmeans,0.338886,1
2,Kmeans,0.327932,1
2,Kmeans,0.597244,0
2,Kmeans,0.294719,0
2,Kmeans,0.134242,1
2,Kmeans,0.536162,1
2,Kmeans,0.136729,0
2,Kmeans,0.575226,0
2,Kmeans,0.459479,1
2,Kmeans,0.268327,1
2,Kmeans,0.12951,1
2,Kmeans,0.498596,0
2,Kmeans,0.233581,1
2,Kmeans,0.503438,0
2,Kmeans,0.476898,1
2,Kmeans,0.358648,1
2,Kmeans,0.525643,0
2,Kmeans,0.568946,0
2,Kmeans,0.202051,1
2,Kmeans,0.383191,0
2,Kmeans,0.588794,0
2,Kmeans,0.429709,1
2,Kmeans,0.529386,0
2,Kmeans,0.093299,0
2,Kmeans,0.488712,1
2,Kmeans,0.302883,1
2,Kmeans,0.533477,0
2,Kmeans,0.222854,1
2,Kmeans,0.474784,0
2,Kmeans,0.533208,0
2,Kmeans,0.310885,0
2,Kmeans,0.540107,0
2,Kmeans,0.517708,0
2,Kmeans,0.585317,0
2,Kmeans,0.353025,0
2,Kmeans,0.213201,1
2,Kmeans,0.214836,1
2,Kmeans,0.385066,0
2,Kmeans,0.259449,1
2,Kmeans,0.50488,0
2,Kmeans,0.1662,1
2,Kmeans,0.220306,1
2,Kmeans,0.592722,0
2,Kmeans,0.389347,1
2,Kmeans,0.530795,0
2,Kmeans,0.467527,1
2,Kmeans,0.257679,1
2,Kmeans,0.533382,0
2,Kmeans,0.524712,0
2,Kmeans,0.405332,1
2,Kmeans,0.498353,1
2,Kmeans,0.237154,0
2,Kmeans,0.423222,1
2,Kmeans,0.23744,0
2,Kmeans,0.476795,1
2,Kmeans,0.560487,0
2,Kmeans,0.488269,0
2,Kmeans,0.081638,1
2,Kmeans,0.508537,1
2,Kmeans,0.517914,1
2,Kmeans,0.42937,1
2,Kmeans,0.370946,1
2,Kmeans,0.298002,1
2,Kmeans,0.18241,1
2,Kmeans,0.400432,1
2,Kmeans,0.507054,0
2,Kmeans,0.469152,0
2,Kmeans,0.492953,1
2,Kmeans,0.361702,1
2,Kmeans,0.556759,0
2,Kmeans,0.508089,1
2,Kmeans,0.351086,1
2,Kmeans,0.526905,1
2,Kmeans,0.269153,1
2,Kmeans,0.532516,0
2,Kmeans,0.418371,1
2,Kmeans,0.312107,0
2,Kmeans,0.443514,1
2,Kmeans,0.419085,1
2,Kmeans,0.031884,1
2,Kmeans,0.401756,1
2,Kmeans,0.228136,1
2,Kmeans,0.240909,0
2,Kmeans,0.067514,0
2,Kmeans,0.519968,1
2,Kmeans,0.162965,0
2,Kmeans,0.463204,0
2,Kmeans,0.063329,1
2,Kmeans,0.354846,1
2,Kmeans,0.285672,1
2,Kmeans,0.595401,0
2,Kmeans,0.306647,0
2,Kmeans,0.581033,0
2,Kmeans,0.35902,0
2,Kmeans,0.526478,1
2,Kmeans,-0.010521,1
2,Kmeans,0.479707,0
2,Kmeans,0.485863,1
2,Kmeans,0.505097,0
2,Kmeans,0.463401,1
2,Kmeans,0.42706,1
2,Kmeans,0.535047,0
2,Kmeans,0.027766,1
2,Kmeans,0.5097,1
2,Kmeans,0.592421,0
2,Kmeans,0.505286,0
2,Kmeans,0.456586,1
2,Kmeans,0.175695,1
2,Kmeans,0.363141,1
2,Kmeans,0.416141,0
2,Kmeans,0.490564,0
2,Kmeans,0.111346,0
2,Kmeans,0.265971,0
2,Kmeans,0.114785,1
2,Kmeans,0.368711,1
2,Kmeans,0.39835,1
2,Kmeans,0.163287,1
2,Kmeans,0.366956,0
2,Kmeans,0.456711,1
2,Kmeans,0.466218,1
2,Kmeans,0.485868,1
2,Kmeans,0.319294,0
2,Kmeans,0.388345,0
2,Kmeans,0.553059,0
2,Kmeans,0.496158,1
2,Kmeans,0.511841,0
2,Kmeans,0.508833,0
2,Kmeans,0.473942,0
2,Kmeans,0.406047,1
2,Kmeans,0.438507,1
2,Kmeans,0.374592,1
2,Kmeans,0.107306,0
2,Kmeans,0.471692,1
2,Kmeans,0.334349,1
2,Kmeans,0.158879,1
2,Kmeans,0.154231,1
2,Kmeans,0.277564,0
2,Kmeans,0.558838,0
2,Kmeans,0.414917,1
2,Kmeans,0.32717,1
2,Kmeans,0.521227,0
2,Kmeans,0.380181,1
2,Kmeans,0.331344,1
2,Kmeans,0.280123,0
2,Kmeans,0.389053,0
2,Kmeans,0.418069,1
2,Kmeans,0.063583,1
2,Kmeans,0.383248,1
2,Kmeans,0.459286,1
2,Kmeans,0.430525,1
2,Kmeans,0.386656,0
2,Kmeans,0.469963,1
2,Kmeans,0.510719,1
2,Kmeans,0.564093,0
2,Kmeans,0.55534,0
2,Kmeans,0.380991,0
2,Kmeans,0.218605,0
2,Kmeans,0.087432,0
2,Kmeans,0.538032,0
2,Kmeans,0.125187,1
2,Kmeans,0.240961,1
2,Kmeans,-0.000838,1
2,Kmeans,0.43963,1
2,Kmeans,0.360557,1
2,Kmeans,0.09935,0
2,Kmeans,0.478117,1
2,Kmeans,0.261704,0
2,Kmeans,0.391515,1
2,Kmeans,0.138687,0
2,Kmeans,0.466752,0
2,Kmeans,0.494448,0
2,Kmeans,0.326349,1
2,Kmeans,0.503567,1
2,Kmeans,0.012937,1
2,Kmeans,0.407788,0
2,Kmeans,0.539469,0
2,Kmeans,0.585459,0
2,Kmeans,0.473007,1
2,Kmeans,0.332173,1
2,Kmeans,0.255148,0
2,Kmeans,0.480429,1
2,Kmeans,0.095399,1
2,Kmeans,0.518996,1
2,Kmeans,0.394481,0
2,Kmeans,0.529905,0
2,Kmeans,0.592628,0
2,Kmeans,0.394911,1
2,Kmeans,0.158823,0
2,Kmeans,0.260616,0
2,Kmeans,0.039451,1
2,Kmeans,0.295591,1
2,Kmeans,0.30655,1
2,Kmeans,0.491014,0
2,Kmeans,0.266395,1
2,Kmeans,0.403436,0
2,Kmeans,0.415788,0
2,Kmeans,0.474471,1
2,Kmeans,0.588363,0
2,Kmeans,0.536316,0
2,Kmeans,0.380185,0
2,Kmeans,0.299618,1
2,Kmeans,0.521727,1
2,Kmeans,0.516582,1
2,Kmeans,0.516348,1
2,Kmeans,0.43627,0
2,Kmeans,0.337146,1
2,Kmeans,0.438285,1
2,Kmeans,0.472552,0
2,Kmeans,0.33588,0
2,Kmeans,0.14351,0
2,Kmeans,0.44694,0
2,Kmeans,0.256512,1
2,Kmeans,0.589368,0
2,Kmeans,0.400387,1
2,Kmeans,0.165804,1
2,Kmeans,0.456075,1
2,Kmeans,0.575792,0
2,Kmeans,0.476481,1
2,Kmeans,0.537336,1
2,Kmeans,0.428622,1
2,Kmeans,0.264745,1
2,Kmeans,0.500018,1
2,Kmeans,0.582952,0
2,Kmeans,0.423009,1
2,Kmeans,0.209855,0
2,Kmeans,0.504246,1
2,Kmeans,0.420351,0
2,Kmeans,0.404004,1
2,Kmeans,0.501365,1
2,Kmeans,0.534476,1
2,Kmeans,0.250968,0
2,Kmeans,0.456997,1
2,Kmeans,0.488318,0
2,Kmeans,0.449539,1
2,Kmeans,0.211209,0
2,Kmeans,0.567062,0
2,Kmeans,0.398228,0
2,Kmeans,0.564042,0
2,Kmeans,0.479252,1
2,Kmeans,0.584144,0
2,Kmeans,0.000265,1
2,Kmeans,-0.028701,1
2,Kmeans,0.464789,0
2,Kmeans,0.506684,1
2,Kmeans,0.433002,1
2,Kmeans,0.485933,1
2,Kmeans,0.595863,0
2,Kmeans,0.07465,1
2,Kmeans,0.34557,1
2,Kmeans,0.450935,1
2,Kmeans,0.57385,0
2,Kmeans,0.555228,0
2,Kmeans,0.311895,0
2,Kmeans,0.245895,0
2,Kmeans,0.030783,1
2,Kmeans,0.522326,0
2,Kmeans,0.270583,0
2,Kmeans,0.377671,0
2,Kmeans,0.450254,1
2,Kmeans,0.463058,0
2,Kmeans,0.232212,1
2,Kmeans,0.513302,0
2,Kmeans,0.31862,0
2,Kmeans,0.050981,1
2,Kmeans,0.502555,0
2,Kmeans,0.421417,1
2,Kmeans,0.538429,1
2,Kmeans,0.484918,1
2,Kmeans,0.314061,1
2,Kmeans,0.2311,0
2,Kmeans,0.48028,1
2,Kmeans,0.421036,1
2,Kmeans,0.431301,1
2,Kmeans,0.526031,0
2,Kmeans,0.342995,1
2,Kmeans,0.447185,1
2,Kmeans,0.294935,0
2,Kmeans,0.50575,1
2,Kmeans,0.44205,1
2,Kmeans,0.110315,0
2,Kmeans,0.486972,0
2,Kmeans,0.569339,0
2,Kmeans,0.362631,1
2,Kmeans,0.489774,1
2,Kmeans,-0.002834,1
2,Kmeans,0.240127,1
2,Kmeans,0.559771,0
2,Kmeans,0.518374,0
2,Kmeans,0.542111,0
2,Kmeans,0.507062,0
2,Kmeans,0.530367,1
2,Kmeans,0.391565,1
2,Kmeans,0.437873,1
2,Kmeans,0.226475,1
2,Kmeans,0.555561,0
2,Kmeans,0.308514,1
2,Kmeans,0.048271,1
2,Kmeans,0.497431,1
2,Kmeans,0.296275,1
2,Kmeans,0.323206,1
2,Kmeans,0.366564,0
2,Kmeans,0.510925,0
2,Kmeans,0.363562,0
2,Kmeans,0.099546,0
2,Kmeans,0.40355,1
2,Kmeans,0.293208,0
2,Kmeans,0.562308,0
2,Kmeans,0.053153,0
2,Kmeans,0.266546,1
2,Kmeans,0.484634,1
2,Kmeans,0.336423,0
2,Kmeans,0.498249,1
2,Kmeans,0.51531,1
2,Kmeans,0.457153,1
2,Kmeans,0.519814,1
2,Kmeans,0.384727,1
2,Kmeans,0.280208,0
2,Kmeans,0.135381,0
2,Kmeans,0.431662,1
2,Kmeans,0.572438,0
2,Kmeans,0.50497,1
2,Kmeans,0.50771,1
2,Kmeans,0.429309,1
2,Kmeans,0.492903,0
2,Kmeans,0.46961,1
2,Kmeans,0.538786,1
2,Kmeans,0.543518,0
2,Kmeans,0.320304,1
2,Kmeans,0.529423,1
2,Kmeans,0.481361,0
2,Kmeans,0.465858,1
2,Kmeans,0.462919,1
2,Kmeans,0.529296,0
2,Kmeans,0.108059,1
2,Kmeans,0.453545,1
2,Kmeans,0.374849,0
2,Kmeans,0.536292,1
2,Kmeans,0.268271,0
2,Kmeans,0.371542,1
2,Kmeans,0.472379,1
2,Kmeans,0.460069,1
2,Kmeans,0.536086,1
2,Kmeans,0.537172,0
2,Kmeans,0.442524,1
2,Kmeans,0.300408,1
2,Kmeans,0.254833,0
2,Kmeans,0.589266,0
2,Kmeans,0.496144,0
2,Kmeans,0.541688,0
2,Kmeans,0.468172,1
2,Kmeans,-0.018465,1
2,Kmeans,0.443506,1
2,Kmeans,0.043925,0
2,Kmeans,0.477651,1
2,Kmeans,0.510527,1
2,Kmeans,0.435416,0
2,Kmeans,0.367939,1
2,Kmeans,0.496356,1
2,Kmeans,0.136524,1
2,Kmeans,0.264987,0
2,Kmeans,0.507383,1
2,Kmeans,0.4496,0
2,Kmeans,0.444056,1
2,Kmeans,0.322105,0
2,Kmeans,0.195153,0
2,Kmeans,0.49938,0
2,Kmeans,0.495028,1
2,Kmeans,0.413282,1
2,Kmeans,0.175209,1
2,Kmeans,0.417354,1
2,Kmeans,0.54326,0
2,Kmeans,0.139709,0
2,Kmeans,0.450213,1
2,Kmeans,0.471356,0
2,Kmeans,0.494806,0
2,Kmeans,0.504554,0
2,Kmeans,0.530544,1
2,Kmeans,0.320201,0
2,Kmeans,0.282447,0
2,Kmeans,0.429672,1
2,Kmeans,0.537141,1
2,Kmeans,0.160803,1
2,Kmeans,0.535064,0
2,Kmeans,0.522328,1
2,Kmeans,0.426583,0
2,Kmeans,0.454348,1
2,Kmeans,0.570884,0
2,Kmeans,0.392323,0
2,Kmeans,0.37613,0
2,Kmeans,0.429173,1
2,Kmeans,0.554978,0
2,Kmeans,0.534125,1
2,Kmeans,0.375816,0
2,Kmeans,0.408473,1
2,Kmeans,0.163745,0
2,Kmeans,0.17732,0
2,Kmeans,0.401613,1
2,Kmeans,0.47037,1
2,Kmeans,0.301337,0
2,Kmeans,0.253464,0
2,Kmeans,0.51926,0
2,Kmeans,0.443048,1
2,Kmeans,0.463333,1
2,Kmeans,0.424333,1
2,Kmeans,0.475561,0
2,Kmeans,0.360267,1
2,Kmeans,0.554286,0
2,Kmeans,0.540146,0
2,Kmeans,0.352458,0
2,Kmeans,0.106048,1
2,Kmeans,0.186929,1
2,Kmeans,0.321779,0
2,Kmeans,0.485087,0
2,Kmeans,0.148184,1
2,Kmeans,0.399517,0
2,Kmeans,0.290268,0
2,Kmeans,0.065877,0
2,Kmeans,0.548349,0
2,Kmeans,0.441116,0
2,Kmeans,0.289533,1
2,Kmeans,0.320978,0
2,Kmeans,0.516739,0
2,Kmeans,0.379315,1
2,Kmeans,0.380574,1
2,Kmeans,0.501438,0
2,Kmeans,0.458155,1
2,Kmeans,0.391246,1
2,Kmeans,0.437666,0
2,Kmeans,0.549243,0
2,Kmeans,0.157534,0
2,Kmeans,0.07725,1
2,Kmeans,0.08136,1
2,Kmeans,0.413918,1
2,Kmeans,0.206273,0
2,Kmeans,0.524894,0
2,Kmeans,0.265428,0
2,Kmeans,0.396222,1
2,Kmeans,0.525801,1
2,Kmeans,0.101835,1
2,Kmeans,0.538393,0
2,Kmeans,0.49684,0
2,Kmeans,0.172683,0
2,Kmeans,0.432131,0
2,Kmeans,0.590156,0
2,Kmeans,0.510828,1
2,Kmeans,0.495962,1
2,Kmeans,0.518275,1
2,Kmeans,0.418892,1
2,Kmeans,0.449246,1
2,Kmeans,0.503482,0
2,Kmeans,0.456435,1
2,Kmeans,0.496173,1
2,Kmeans,0.173032,1
2,Kmeans,0.414303,1
2,Kmeans,0.371504,1
2,Kmeans,0.110954,1
2,Kmeans,0.594606,0
2,Kmeans,0.48555,1
2,Kmeans,0.452384,1
2,Kmeans,0.489393,1
2,Kmeans,0.013472,1
2,Kmeans,0.072495,0
2,Kmeans,0.270354,0
2,Kmeans,0.110233,1
2,Kmeans,0.046766,0
2,Kmeans,0.196628,1
2,Kmeans,0.268307,0
2,Kmeans,0.543411,0
2,Kmeans,0.391832,1
2,Kmeans,0.175839,0
2,Kmeans,0.391616,1
2,Kmeans,0.500634,0
2,Kmeans,0.446889,0
2,Kmeans,0.446398,1
2,Kmeans,0.190247,0
2,Kmeans,0.203229,1
2,Kmeans,0.09081,1
2,Kmeans,0.329041,0
2,Kmeans,0.5325,1
2,Kmeans,0.532725,1
2,Kmeans,0.425245,1
2,Kmeans,0.501716,0
2,Kmeans,0.141199,0
2,Kmeans,0.408813,0
2,Kmeans,0.19782,1
2,Kmeans,0.334078,1
2,Kmeans,0.526375,0
2,Kmeans,0.58354,0
2,Kmeans,0.549004,0
2,Kmeans,0.406631,1
2,Kmeans,0.548136,0
2,Kmeans,0.580659,0
2,Kmeans,0.288048,1
2,Kmeans,0.438033,1
2,Kmeans,0.526719,1
2,Kmeans,0.171304,1
2,Kmeans,0.520844,0
2,Kmeans,0.131914,0
2,Kmeans,0.214315,0
2,Kmeans,0.520862,1
2,Kmeans,0.129925,0
2,Kmeans,0.455618,0
2,Kmeans,0.220517,0
2,Kmeans,0.279746,1
2,Kmeans,0.428777,1
2,Kmeans,0.283314,1
2,Kmeans,0.488336,0
2,Kmeans,0.100324,1
2,Kmeans,0.399567,1
2,Kmeans,0.415488,1
2,Kmeans,0.502918,1
2,Kmeans,0.260023,1
2,Kmeans,0.418411,1
2,Kmeans,0.431945,0
2,Kmeans,0.459397,1
2,Kmeans,0.493287,0
2,Kmeans,0.488009,0
2,Kmeans,0.549966,0
2,Kmeans,0.479339,1
2,Kmeans,0.4728,1
2,Kmeans,0.506254,0
2,Kmeans,0.254469,1
2,Kmeans,0.33451,0
2,Kmeans,0.410293,1
2,Kmeans,0.38697,1
2,Kmeans,0.272826,1
2,Kmeans,0.453309,1
2,Kmeans,0.400763,1
2,Kmeans,0.406452,1
2,Kmeans,0.495143,1
2,Kmeans,0.517853,1
2,Kmeans,0.392855,0
2,Kmeans,0.569362,0
2,Kmeans,0.17909,1
2,Kmeans,0.251781,0
2,Kmeans,0.46544,1
2,Kmeans,0.119575,1
2,Kmeans,0.498959,0
2,Kmeans,0.569789,0
2,Kmeans,0.082544,0
2,Kmeans,0.523983,0
2,Kmeans,0.490793,1
2,Kmeans,0.490777,0
2,Kmeans,0.382251,1
2,Kmeans,0.212419,1
2,Kmeans,0.221827,0
2,Kmeans,0.533291,0
2,Kmeans,0.521149,1
2,Kmeans,0.366397,0
2,Kmeans,0.274236,1
2,Kmeans,0.293831,1
2,Kmeans,0.496418,0
2,Kmeans,0.061702,0
2,Kmeans,0.586402,0
2,Kmeans,0.502495,0
2,Kmeans,0.434423,1
2,Kmeans,0.475839,0
2,Kmeans,0.483322,1
2,Kmeans,0.444017,1
2,Kmeans,0.591231,0
2,Kmeans,0.593717,0
2,Kmeans,0.25469,1
2,Kmeans,0.188095,1
2,Kmeans,0.528844,1
2,Kmeans,0.471848,1
2,Kmeans,0.228303,0
2,Kmeans,0.501184,0
2,Kmeans,0.18104,1
2,Kmeans,0.214567,1
2,Kmeans,0.590231,0
2,Kmeans,0.159159,0
2,Kmeans,0.436231,0
2,Kmeans,0.297822,0
2,Kmeans,0.287069,0
2,Kmeans,0.455558,1
2,Kmeans,0.478991,0
2,Kmeans,0.497761,0
2,Kmeans,0.471509,0
2,Kmeans,0.478988,0
2,Kmeans,0.493291,1
2,Kmeans,0.033227,1
2,Kmeans,0.594424,0
2,Kmeans,0.228184,0
2,Kmeans,0.517558,1
2,Kmeans,0.297659,1
2,Kmeans,0.503199,1
2,Kmeans,0.305894,0
