k,type,score,label
2,Kmeans,0.243787,0
2,Kmeans,0.006758,1
2,Kmeans,0.269395,0
2,Kmeans,0.071844,0
2,Kmeans,0.258512,1
2,Kmeans,0.087766,0
2,Kmeans,0.133566,0
2,Kmeans,0.041814,1
2,Kmeans,0.021273,1
2,Kmeans,0.238755,0
2,Kmeans,0.186434,0
2,Kmeans,0.176069,0
2,Kmeans,0.163731,0
2,Kmeans,0.208984,1
2,Kmeans,0.08069,1
2,Kmeans,0.294759,0
2,Kmeans,0.267561,0
2,Kmeans,0.169679,0
2,Kmeans,0.299373,0
2,Kmeans,0.266516,1
2,Kmeans,0.264292,1
2,Kmeans,0.015783,1
2,Kmeans,0.035771,1
2,Kmeans,0.031616,1
2,Kmeans,0.294037,0
2,Kmeans,0.288235,0
2,Kmeans,0.269502,0
2,Kmeans,0.045763,1
2,Kmeans,0.204316,0
2,Kmeans,0.301596,0
2,Kmeans,0.079896,1
2,Kmeans,0.18328,1
2,Kmeans,0.283223,0
2,Kmeans,0.241711,0
2,Kmeans,0.150601,0
2,Kmeans,0.268026,0
2,Kmeans,0.216046,1
2,Kmeans,0.038689,1
2,Kmeans,0.140687,1
2,Kmeans,0.121821,0
2,Kmeans,0.06273,1
2,Kmeans,0.081419,0
2,Kmeans,0.25122,0
2,Kmeans,0.059414,0
2,Kmeans,0.036226,1
2,Kmeans,0.068148,0
2,Kmeans,0.233261,0
2,Kmeans,0.133604,0
2,Kmeans,0.292342,1
2,Kmeans,0.099462,1
2,Kmeans,0.001794,1
2,Kmeans,0.26552,1
2,Kmeans,0.046108,1
2,Kmeans,0.097841,1
2,Kmeans,0.183536,1
2,Kmeans,0.023691,0
2,Kmeans,0.128023,0
2,Kmeans,0.315896,1
2,Kmeans,0.279695,0
2,Kmeans,0.064905,0
2,Kmeans,0.186976,1
2,Kmeans,0.133864,1
2,Kmeans,0.213165,0
2,Kmeans,0.100513,0
2,Kmeans,0.073804,1
2,Kmeans,0.319801,0
2,Kmeans,0.062314,0
2,Kmeans,0.267482,1
2,Kmeans,0.101047,0
2,Kmeans,0.082914,1
2,Kmeans,0.305259,0
2,Kmeans,0.292208,0
2,Kmeans,0.172305,1
2,Kmeans,0.08908,0
2,Kmeans,0.227221,1
2,Kmeans,0.200542,1
2,Kmeans,0.210765,0
2,Kmeans,0.312135,0
2,Kmeans,0.273525,0
2,Kmeans,0.200468,1
2,Kmeans,0.155378,0
2,Kmeans,0.213233,1
2,Kmeans,0.280863,1
2,Kmeans,0.190151,1
2,Kmeans,0.264223,0
2,Kmeans,0.300505,0
2,Kmeans,0.182496,1
2,Kmeans,0.335544,0
2,Kmeans,0.163209,1
2,Kmeans,0.193591,1
2,Kmeans,0.108678,0
2,Kmeans,0.086043,0
2,Kmeans,0.094887,0
2,Kmeans,0.223213,1
2,Kmeans,0.30086,0
2,Kmeans,-0.002239,1
2,Kmeans,0.071952,0
2,Kmeans,0.192574,0
2,Kmeans,0.214619,1
2,Kmeans,0.242433,0
2,Kmeans,0.137878,1
2,Kmeans,-0.008737,1
2,Kmeans,0.148622,1
2,Kmeans,0.291826,0
2,Kmeans,0.262116,0
2,Kmeans,0.050505,1
2,Kmeans,0.022489,1
2,Kmeans,0.258225,0
2,Kmeans,0.284772,1
2,Kmeans,0.076654,0
2,Kmeans,0.135171,1
2,Kmeans,0.039126,0
2,Kmeans,-0.008365,1
2,Kmeans,0.039676,1
2,Kmeans,0.159164,1
2,Kmeans,0.332459,0
2,Kmeans,0.32356,0
2,Kmeans,0.137758,1
2,Kmeans,0.273103,0
2,Kmeans,0.13732,0
2,Kmeans,0.295234,0
2,Kmeans,0.145324,0
2,Kmeans,0.332129,0
2,Kmeans,0.163033,1
2,Kmeans,0.215172,1
2,Kmeans,0.16836,1
2,Kmeans,0.293201,1
2,Kmeans,0.100405,0
2,Kmeans,0.290513,0
2,Kmeans,0.167279,0
2,Kmeans,0.098796,1
2,Kmeans,0.07235,0
2,Kmeans,0.330905,0
2,Kmeans,0.184363,0
2,Kmeans,0.261639,0
2,Kmeans,0.229439,0
2,Kmeans,0.283367,0
2,Kmeans,-0.008026,1
2,Kmeans,0.093771,1
2,Kmeans,0.276399,1
2,Kmeans,0.093273,1
2,Kmeans,0.277135,0
2,Kmeans,0.079934,0
2,Kmeans,0.219035,1
2,Kmeans,0.279052,0
2,Kmeans,0.070352,1
2,Kmeans,0.144023,0
2,Kmeans,0.25429,1
2,Kmeans,0.300373,0
2,Kmeans,0.282859,0
2,Kmeans,0.151547,1
2,Kmeans,0.255956,1
2,Kmeans,0.194756,1
2,Kmeans,0.11899,1
2,Kmeans,0.310296,0
2,Kmeans,0.098151,0
2,Kmeans,0.181252,0
2,Kmeans,0.243995,0
2,Kmeans,0.203367,1
2,Kmeans,0.207367,1
2,Kmeans,0.173877,1
2,Kmeans,0.186644,1
2,Kmeans,0.255054,0
2,Kmeans,0.11254,0
2,Kmeans,0.105111,1
2,Kmeans,0.224899,1
2,Kmeans,0.284238,0
2,Kmeans,0.181824,1
2,Kmeans,0.094731,1
2,Kmeans,0.115705,0
2,Kmeans,0.134683,0
2,Kmeans,0.314691,0
2,Kmeans,0.150735,1
2,Kmeans,-0.052228,1
2,Kmeans,0.249709,0
2,Kmeans,0.15334,1
2,Kmeans,0.165752,1
2,Kmeans,0.039752,0
2,Kmeans,0.263805,0
2,Kmeans,0.327542,0
2,Kmeans,-0.005207,1
2,Kmeans,0.021624,1
2,Kmeans,0.26057,0
2,Kmeans,0.229146,1
2,Kmeans,0.249318,0
2,Kmeans,0.280783,0
2,Kmeans,0.232586,1
2,Kmeans,0.273849,0
2,Kmeans,0.220781,0
2,Kmeans,0.188113,0
2,Kmeans,0.277172,0
2,Kmeans,0.181151,0
2,Kmeans,0.162222,1
2,Kmeans,0.263851,0
2,Kmeans,0.260613,1
2,Kmeans,0.325476,0
2,Kmeans,-0.006523,1
2,Kmeans,0.203036,1
2,Kmeans,0.21531,0
2,Kmeans,0.236999,1
2,Kmeans,0.256711,0
2,Kmeans,0.222005,1
2,Kmeans,0.36492,0
2,Kmeans,0.074757,0
2,Kmeans,0.039467,1
2,Kmeans,0.140539,0
2,Kmeans,0.26523,0
2,Kmeans,0.080198,1
2,Kmeans,0.130516,1
2,Kmeans,0.123073,0
2,Kmeans,0.11522,1
2,Kmeans,-0.016898,1
2,Kmeans,0.312156,0
2,Kmeans,0.116107,1
2,Kmeans,0.152195,1
2,Kmeans,0.099538,1
2,Kmeans,0.112776,0
2,Kmeans,0.261107,1
2,Kmeans,0.1572,1
2,Kmeans,0.154266,1
2,Kmeans,0.152788,0
2,Kmeans,0.235721,0
2,Kmeans,0.331104,0
2,Kmeans,0.293112,0
2,Kmeans,0.150831,1
2,Kmeans,0.18321,1
2,Kmeans,0.196568,1
2,Kmeans,0.234592,0
2,Kmeans,0.230857,0
2,Kmeans,0.146663,1
2,Kmeans,0.316343,0
2,Kmeans,0.266316,1
2,Kmeans,0.244748,1
2,Kmeans,0.292322,0
2,Kmeans,0.130578,1
2,Kmeans,0.344059,0
2,Kmeans,0.247595,0
2,Kmeans,0.15192,0
2,Kmeans,0.034139,0
2,Kmeans,0.211256,0
2,Kmeans,0.208867,0
2,Kmeans,0.315062,0
2,Kmeans,0.043258,1
2,Kmeans,0.066728,1
2,Kmeans,0.159397,0
2,Kmeans,0.173015,1
2,Kmeans,0.023715,1
2,Kmeans,0.157655,0
2,Kmeans,0.108667,1
2,Kmeans,0.065941,1
2,Kmeans,0.08936,1
2,Kmeans,0.300437,0
2,Kmeans,0.246642,1
2,Kmeans,0.232911,0
2,Kmeans,0.018631,1
2,Kmeans,0.31182,0
2,Kmeans,0.023141,1
2,Kmeans,0.2248,1
2,Kmeans,0.228619,0
2,Kmeans,0.308405,0
2,Kmeans,0.215232,0
2,Kmeans,0.191678,1
2,Kmeans,0.191654,1
2,Kmeans,0.078058,0
2,Kmeans,0.181939,1
2,Kmeans,0.257678,0
2,Kmeans,0.126738,0
2,Kmeans,0.280856,0
2,Kmeans,0.226672,0
2,Kmeans,0.091131,1
2,Kmeans,0.140951,1
2,Kmeans,0.222406,1
2,Kmeans,0.286694,0
2,Kmeans,0.334556,0
2,Kmeans,0.315444,0
2,Kmeans,0.160941,0
2,Kmeans,0.166973,0
2,Kmeans,0.152878,0
2,Kmeans,0.076825,0
2,Kmeans,0.099582,1
2,Kmeans,0.024571,1
2,Kmeans,0.149803,1
2,Kmeans,0.21798,0
2,Kmeans,0.263726,1
2,Kmeans,0.080829,1
2,Kmeans,0.283139,1
2,Kmeans,0.007525,1
2,Kmeans,0.354417,0
2,Kmeans,0.093039,1
2,Kmeans,0.25868,1
2,Kmeans,0.192962,1
2,Kmeans,0.121158,0
2,Kmeans,0.313994,0
2,Kmeans,0.229012,0
2,Kmeans,-0.001601,1
2,Kmeans,0.092303,0
2,Kmeans,0.188537,0
2,Kmeans,0.069436,1
2,Kmeans,0.294555,1
2,Kmeans,0.242769,1
2,Kmeans,0.059011,0
2,Kmeans,0.33613,0
2,Kmeans,0.088315,1
2,Kmeans,0.061991,1
2,Kmeans,0.187003,1
2,Kmeans,0.253228,1
2,Kmeans,0.270429,1
2,Kmeans,0.007686,1
2,Kmeans,0.136928,1
2,Kmeans,-0.045354,1
2,Kmeans,0.248462,0
2,Kmeans,0.07637,0
2,Kmeans,0.12588,0
2,Kmeans,0.09538,1
2,Kmeans,0.06149,1
2,Kmeans,0.145482,1
2,Kmeans,0.227991,1
2,Kmeans,0.028628,0
2,Kmeans,0.145813,0
2,Kmeans,0.181833,1
2,Kmeans,0.288841,1
2,Kmeans,0.046892,1
2,Kmeans,0.325697,0
2,Kmeans,0.2385,1
2,Kmeans,0.158902,1
2,Kmeans,0.122491,0
2,Kmeans,0.077494,1
2,Kmeans,0.03143,1
2,Kmeans,0.167342,1
2,Kmeans,0.185066,1
2,Kmeans,0.115277,1
2,Kmeans,0.255166,1
2,Kmeans,0.28149,0
2,Kmeans,0.229527,0
2,Kmeans,0.21659,0
2,Kmeans,0.023775,1
2,Kmeans,0.150935,1
2,Kmeans,0.28185,1
2,Kmeans,0.137394,1
2,Kmeans,0.212226,0
2,Kmeans,0.091849,1
2,Kmeans,0.062423,0
2,Kmeans,0.080062,0
2,Kmeans,0.296468,0
2,Kmeans,0.282555,1
2,Kmeans,0.096261,1
2,Kmeans,0.141087,1
2,Kmeans,0.264284,0
2,Kmeans,0.279724,0
2,Kmeans,0.316236,0
2,Kmeans,0.079406,0
2,Kmeans,-0.014261,1
2,Kmeans,0.115204,1
2,Kmeans,0.100904,0
2,Kmeans,0.187069,0
2,Kmeans,0.070917,1
2,Kmeans,0.12362,1
2,Kmeans,0.157463,1
2,Kmeans,0.1775,1
2,Kmeans,0.28096,0
2,Kmeans,0.206962,0
2,Kmeans,0.035976,0
2,Kmeans,0.014202,1
2,Kmeans,0.139675,1
2,Kmeans,0.217829,1
2,Kmeans,0.15859,1
2,Kmeans,0.061723,1
2,Kmeans,0.232392,0
2,Kmeans,0.173821,1
2,Kmeans,0.309186,0
2,Kmeans,0.209342,0
2,Kmeans,0.301102,0
2,Kmeans,0.326435,0
2,Kmeans,0.287235,0
2,Kmeans,0.155785,1
2,Kmeans,0.27823,0
2,Kmeans,-0.013214,1
2,Kmeans,0.316245,0
2,Kmeans,0.102373,1
2,Kmeans,0.060525,0
2,Kmeans,0.168673,1
2,Kmeans,0.159675,1
2,Kmeans,0.245518,0
2,Kmeans,0.22806,0
2,Kmeans,0.289882,0
2,Kmeans,0.27792,0
2,Kmeans,0.286792,0
2,Kmeans,0.059402,1
2,Kmeans,0.143212,1
2,Kmeans,0.071323,1
2,Kmeans,0.067114,1
2,Kmeans,0.135529,1
2,Kmeans,0.227919,0
2,Kmeans,0.244256,1
2,Kmeans,0.13852,0
2,Kmeans,0.098551,0
2,Kmeans,0.18116,1
2,Kmeans,0.259154,0
2,Kmeans,0.254193,0
2,Kmeans,0.238972,1
2,Kmeans,0.146287,1
2,Kmeans,0.301838,0
2,Kmeans,0.061504,1
2,Kmeans,0.076924,1
2,Kmeans,0.174835,1
2,Kmeans,0.280001,0
2,Kmeans,0.000444,1
2,Kmeans,0.244299,1
2,Kmeans,0.100752,0
2,Kmeans,0.068232,1
2,Kmeans,0.210045,1
2,Kmeans,0.012261,1
2,Kmeans,0.051408,0
2,Kmeans,0.097556,1
2,Kmeans,0.324463,0
2,Kmeans,0.291127,0
2,Kmeans,0.097395,1
2,Kmeans,0.171631,0
2,Kmeans,0.265852,0
2,Kmeans,-0.028927,1
2,Kmeans,0.230402,1
2,Kmeans,0.286,1
2,Kmeans,0.162703,1
2,Kmeans,0.082707,1
2,Kmeans,0.318882,0
2,Kmeans,0.241462,0
2,Kmeans,0.336608,0
2,Kmeans,0.287093,0
2,Kmeans,0.050899,1
2,Kmeans,0.092261,1
2,Kmeans,0.25239,0
2,Kmeans,0.246372,1
2,Kmeans,0.047299,0
2,Kmeans,0.226925,1
2,Kmeans,0.202542,1
2,Kmeans,0.239334,0
2,Kmeans,0.054982,0
2,Kmeans,0.167264,1
2,Kmeans,0.192059,1
2,Kmeans,0.174208,1
2,Kmeans,0.242471,1
2,Kmeans,0.240707,1
2,Kmeans,0.137676,0
2,Kmeans,-0.001729,1
2,Kmeans,0.214266,1
2,Kmeans,0.196194,0
2,Kmeans,0.211172,1
2,Kmeans,0.088175,1
2,Kmeans,0.090663,1
2,Kmeans,0.270907,0
2,Kmeans,0.156056,0
2,Kmeans,0.223412,1
2,Kmeans,0.170169,0
2,Kmeans,0.245219,1
2,Kmeans,0.222069,0
2,Kmeans,0.235906,0
2,Kmeans,-0.008544,1
2,Kmeans,0.20569,0
2,Kmeans,0.241632,1
2,Kmeans,0.29516,0
2,Kmeans,0.21261,1
2,Kmeans,0.234196,0
2,Kmeans,0.278983,0
2,Kmeans,-0.005963,1
2,Kmeans,0.10418,1
2,Kmeans,0.283288,0
2,Kmeans,0.257236,0
2,Kmeans,0.019459,1
2,Kmeans,0.302175,1
2,Kmeans,0.168127,1
2,Kmeans,0.097671,1
2,Kmeans,0.191593,0
2,Kmeans,0.192457,1
2,Kmeans,0.198399,1
2,Kmeans,0.042579,1
2,Kmeans,0.19023,1
2,Kmeans,0.277155,0
2,Kmeans,0.261867,0
2,Kmeans,0.296331,0
2,Kmeans,0.203431,1
2,Kmeans,0.147557,0
2,Kmeans,0.066053,0
2,Kmeans,0.134944,0
2,Kmeans,0.137403,1
2,Kmeans,0.074973,0
2,Kmeans,0.258788,1
2,Kmeans,0.034939,1
2,Kmeans,0.114686,1
2,Kmeans,0.15093,1
2,Kmeans,0.292539,0
2,Kmeans,0.051161,1
2,Kmeans,0.259741,0
2,Kmeans,0.279681,0
2,Kmeans,0.273374,1
2,Kmeans,0.140589,1
2,Kmeans,0.115311,1
2,Kmeans,0.044165,0
2,Kmeans,0.010441,0
2,Kmeans,0.317034,0
2,Kmeans,0.286235,1
2,Kmeans,0.046162,0
2,Kmeans,0.268705,0
2,Kmeans,0.211583,1
2,Kmeans,0.342295,0
2,Kmeans,0.139367,0
2,Kmeans,0.146042,1
2,Kmeans,0.196171,1
2,Kmeans,0.194009,1
2,Kmeans,0.215972,0
2,Kmeans,0.123679,1
2,Kmeans,0.305811,0
2,Kmeans,0.243201,1
2,Kmeans,0.342963,0
2,Kmeans,0.17727,0
2,Kmeans,0.250601,1
2,Kmeans,0.26561,0
2,Kmeans,0.286806,0
2,Kmeans,0.091217,1
2,Kmeans,0.039425,1
2,Kmeans,0.139773,1
2,Kmeans,0.152382,1
2,Kmeans,0.285407,1
2,Kmeans,0.314847,0
2,Kmeans,0.198432,1
2,Kmeans,0.141568,1
2,Kmeans,0.230029,0
2,Kmeans,0.248872,0
2,Kmeans,0.143846,0
2,Kmeans,0.326543,0
2,Kmeans,0.278671,1
2,Kmeans,0.178094,0
2,Kmeans,0.045588,1
2,Kmeans,0.021277,1
2,Kmeans,0.139014,1
2,Kmeans,0.168722,1
2,Kmeans,0.323407,0
2,Kmeans,0.003562,1
2,Kmeans,0.326295,0
2,Kmeans,0.16911,1
2,Kmeans,0.249936,0
2,Kmeans,0.065894,1
2,Kmeans,0.244931,1
2,Kmeans,0.097172,0
2,Kmeans,0.330038,0
2,Kmeans,0.195775,0
2,Kmeans,0.288618,0
2,Kmeans,0.280887,0
2,Kmeans,0.222634,0
2,Kmeans,0.269359,0
2,Kmeans,0.20574,0
2,Kmeans,0.170774,0
2,Kmeans,0.283737,1
2,Kmeans,0.200042,0
2,Kmeans,0.20362,0
2,Kmeans,0.195071,1
2,Kmeans,0.192013,1
2,Kmeans,0.193747,0
2,Kmeans,0.188767,0
2,Kmeans,0.288131,0
2,Kmeans,0.147724,1
2,Kmeans,0.255081,0
2,Kmeans,0.012992,1
2,Kmeans,0.138638,1
2,Kmeans,0.207513,1
2,Kmeans,0.133483,1
2,Kmeans,-0.009934,1
2,Kmeans,0.028102,1
2,Kmeans,0.228463,0
2,Kmeans,0.060486,0
2,Kmeans,0.062891,1
2,Kmeans,0.045104,1
2,Kmeans,0.109923,1
2,Kmeans,0.101314,1
2,Kmeans,0.275423,0
2,Kmeans,0.225745,1
2,Kmeans,0.032759,1
2,Kmeans,0.159975,0
2,Kmeans,0.273274,0
2,Kmeans,0.237804,1
2,Kmeans,0.114353,1
2,Kmeans,0.137974,1
2,Kmeans,0.224892,0
2,Kmeans,0.14025,0
2,Kmeans,0.232606,1
2,Kmeans,0.0668,1
2,Kmeans,0.255333,0
2,Kmeans,0.294881,0
2,Kmeans,0.132797,1
2,Kmeans,0.261712,1
2,Kmeans,0.047239,1
2,Kmeans,0.173574,1
2,Kmeans,0.198203,1
2,Kmeans,0.128706,1
2,Kmeans,0.017027,1
2,Kmeans,0.005018,1
2,Kmeans,0.26778,0
2,Kmeans,0.14848,1
2,Kmeans,0.263889,0
2,Kmeans,0.145098,1
2,Kmeans,0.326792,0
2,Kmeans,0.300804,0
2,Kmeans,0.049189,1
2,Kmeans,0.000452,1
2,Kmeans,0.052089,1
2,Kmeans,0.118838,0
2,Kmeans,0.050044,1
2,Kmeans,0.278606,1
2,Kmeans,0.193548,1
2,Kmeans,0.208431,0
2,Kmeans,-0.001021,1
2,Kmeans,0.039103,1
2,Kmeans,0.082833,1
2,Kmeans,0.103738,1
2,Kmeans,0.274205,0
2,Kmeans,0.244391,0
2,Kmeans,0.227644,0
2,Kmeans,0.311396,0
2,Kmeans,0.293162,0
2,Kmeans,0.243419,0
2,Kmeans,0.160538,1
2,Kmeans,0.273427,0
2,Kmeans,0.077688,0
2,Kmeans,0.305496,0
2,Kmeans,0.21799,0
2,Kmeans,0.284502,0
2,Kmeans,0.247226,0
2,Kmeans,0.31058,0
2,Kmeans,0.133531,1
2,Kmeans,0.09543,0
2,Kmeans,-0.013419,1
2,Kmeans,0.149961,1
2,Kmeans,0.126356,1
2,Kmeans,0.021979,0
2,Kmeans,0.017612,1
2,Kmeans,0.077515,0
2,Kmeans,0.171848,0
2,Kmeans,0.223596,0
2,Kmeans,0.049534,1
2,Kmeans,0.130769,1
2,Kmeans,0.072357,1
2,Kmeans,0.073644,0
2,Kmeans,0.213696,0
2,Kmeans,0.269557,0
2,Kmeans,0.187064,1
2,Kmeans,0.157357,1
2,Kmeans,0.195544,1
2,Kmeans,0.213363,0
2,Kmeans,0.072446,0
2,Kmeans,0.233564,1
2,Kmeans,0.2372,1
2,Kmeans,0.317904,0
2,Kmeans,0.217175,1
2,Kmeans,0.18901,1
2,Kmeans,0.187613,0
2,Kmeans,0.271968,1
2,Kmeans,0.298371,0
2,Kmeans,0.347565,0
2,Kmeans,0.154685,0
2,Kmeans,0.13262,1
2,Kmeans,0.02938,1
2,Kmeans,0.320894,0
2,Kmeans,0.285379,0
2,Kmeans,0.314995,0
2,Kmeans,0.244162,1
2,Kmeans,0.080744,1
2,Kmeans,0.232004,0
2,Kmeans,0.288954,1
2,Kmeans,0.201606,0
2,Kmeans,0.285493,0
2,Kmeans,0.243189,1
2,Kmeans,0.282061,0
2,Kmeans,0.202662,1
2,Kmeans,0.183988,0
2,Kmeans,0.23076,1
2,Kmeans,0.086086,1
2,Kmeans,0.173426,0
2,Kmeans,0.307202,1
2,Kmeans,0.27185,0
2,Kmeans,0.258509,1
2,Kmeans,0.18368,0
2,Kmeans,0.127034,0
2,Kmeans,0.315045,0
2,Kmeans,0.123086,1
2,Kmeans,0.016624,1
2,Kmeans,0.233906,0
2,Kmeans,0.200817,0
2,Kmeans,0.103965,0
2,Kmeans,0.241224,1
2,Kmeans,0.165459,1
2,Kmeans,0.139359,1
2,Kmeans,0.149774,1
2,Kmeans,0.056854,1
2,Kmeans,0.294059,0
2,Kmeans,0.139274,1
2,Kmeans,0.253299,0
2,Kmeans,0.200555,1
2,Kmeans,0.106948,1
2,Kmeans,0.276169,0
2,Kmeans,0.258395,1
2,Kmeans,0.072927,0
2,Kmeans,0.121183,1
2,Kmeans,0.314138,0
2,Kmeans,0.294117,1
2,Kmeans,0.119186,0
2,Kmeans,0.263248,0
2,Kmeans,0.192152,1
2,Kmeans,0.270457,0
2,Kmeans,0.286556,0
2,Kmeans,0.309636,0
2,Kmeans,0.273355,1
2,Kmeans,0.24475,0
2,Kmeans,0.264655,1
2,Kmeans,0.096072,1
2,Kmeans,0.019037,1
2,Kmeans,0.240562,1
2,Kmeans,0.14236,1
2,Kmeans,0.230417,1
2,Kmeans,0.276202,1
2,Kmeans,0.257451,0
2,Kmeans,0.271206,1
2,Kmeans,0.304707,0
2,Kmeans,0.156837,1
2,Kmeans,0.267123,0
2,Kmeans,0.291418,0
2,Kmeans,0.016887,1
2,Kmeans,0.23728,0
2,Kmeans,0.315062,0
2,Kmeans,0.222252,1
2,Kmeans,0.223811,0
2,Kmeans,0.273927,1
2,Kmeans,0.09095,1
2,Kmeans,0.311722,0
2,Kmeans,0.240662,1
2,Kmeans,0.289613,0
2,Kmeans,0.136676,0
2,Kmeans,0.142961,1
2,Kmeans,0.073205,1
2,Kmeans,0.298717,1
2,Kmeans,0.222461,1
2,Kmeans,0.298348,0
2,Kmeans,0.225271,0
2,Kmeans,0.216791,0
2,Kmeans,0.177828,1
2,Kmeans,0.096333,1
2,Kmeans,0.190239,1
2,Kmeans,0.220685,1
2,Kmeans,0.083697,1
2,Kmeans,0.204674,1
2,Kmeans,0.19688,1
2,Kmeans,0.30215,0
2,Kmeans,0.263055,0
2,Kmeans,0.324631,0
2,Kmeans,0.249407,0
2,Kmeans,0.123179,0
2,Kmeans,0.209059,1
2,Kmeans,0.331844,0
2,Kmeans,0.279428,0
2,Kmeans,0.316764,0
2,Kmeans,0.2827,0
2,Kmeans,0.196551,1
2,Kmeans,-0.001494,1
2,Kmeans,0.044279,0
2,Kmeans,0.280337,1
2,Kmeans,0.277157,0
2,Kmeans,0.157916,1
2,Kmeans,0.282822,0
2,Kmeans,0.042035,1
2,Kmeans,0.29026,0
2,Kmeans,0.31393,0
2,Kmeans,0.142907,0
2,Kmeans,0.199404,0
2,Kmeans,0.293663,0
2,Kmeans,0.340166,0
2,Kmeans,0.11063,1
2,Kmeans,0.173835,1
2,Kmeans,0.295478,0
2,Kmeans,0.27504,0
2,Kmeans,0.203135,0
2,Kmeans,0.193726,0
2,Kmeans,0.190313,0
2,Kmeans,0.237989,0
2,Kmeans,0.309668,0
2,Kmeans,0.241908,0
2,Kmeans,0.256424,1
2,Kmeans,0.120466,0
2,Kmeans,0.090993,1
2,Kmeans,0.211119,0
2,Kmeans,0.290599,0
2,Kmeans,0.117604,0
2,Kmeans,0.23406,0
2,Kmeans,0.07678,1
2,Kmeans,0.305447,0
2,Kmeans,0.094141,1
2,Kmeans,0.275875,1
2,Kmeans,0.190638,0
2,Kmeans,0.076548,0
2,Kmeans,0.175883,1
2,Kmeans,0.100813,1
2,Kmeans,0.12911,0
2,Kmeans,0.172118,1
2,Kmeans,0.078795,1
2,Kmeans,0.136237,1
2,Kmeans,0.232476,0
2,Kmeans,0.085614,0
2,Kmeans,0.102662,1
2,Kmeans,0.031567,1
2,Kmeans,0.171298,1
2,Kmeans,0.09701,0
2,Kmeans,0.173154,0
2,Kmeans,0.010823,1
2,Kmeans,0.225001,0
2,Kmeans,0.12779,1
2,Kmeans,0.2623,0
2,Kmeans,0.121968,1
2,Kmeans,0.098137,1
2,Kmeans,0.338649,0
2,Kmeans,0.359493,0
2,Kmeans,0.043105,0
2,Kmeans,0.322116,0
2,Kmeans,0.073329,0
2,Kmeans,0.183907,1
2,Kmeans,0.30142,0
2,Kmeans,0.198632,0
2,Kmeans,0.026969,1
2,Kmeans,0.276629,0
2,Kmeans,0.202125,1
2,Kmeans,-0.008792,1
2,Kmeans,0.163431,0
2,Kmeans,0.292494,0
2,Kmeans,0.125952,0
2,Kmeans,-0.004455,1
2,Kmeans,0.12064,0
2,Kmeans,0.240045,1
2,Kmeans,0.203672,1
2,Kmeans,0.173115,1
2,Kmeans,0.120501,0
